This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199211   ,0.16  ,-0.10   ,1.55   ,0.83  ,-1.92  ,-4.23
199212  ,-0.02   ,2.09  ,-0.06   ,8.96   ,0.45  ,-4.53
199301   ,2.23   ,1.92   ,1.66  ,-2.42   ,1.65   ,3.61
199302   ,8.69   ,7.94   ,7.01   ,7.44   ,9.31   ,7.65
199303   ,6.60   ,5.05   ,7.81   ,3.67   ,1.36   ,2.97
199304   ,8.81   ,9.49  ,12.07   ,2.26   ,6.46   ,6.76
199305   ,5.10   ,8.42   ,9.83   ,2.12   ,5.75   ,5.75
199306   ,0.53   ,1.46   ,1.73  ,-2.65  ,-3.92  ,-2.43
199307   ,0.76   ,1.92   ,5.93   ,3.83   ,1.41   ,3.15
199308   ,5.32   ,7.88   ,3.80   ,6.05   ,7.73   ,4.89
199309  ,-0.93  ,-0.92  ,-3.93   ,0.44   ,1.21  ,-1.91
199310  ,10.67  ,11.14  ,12.98  ,15.38  ,17.25  ,15.80
199311   ,1.51  ,-0.14   ,0.52  ,-1.22  ,-1.99  ,-5.40
199312  ,12.81  ,16.43  ,17.97  ,18.45  ,21.10  ,23.49
199401   ,3.91   ,3.85   ,6.64   ,6.60   ,0.06  ,-2.71
199402  ,-2.50  ,-2.48   ,0.46  ,-4.04  ,-6.31  ,-9.91
199403  ,-8.65  ,-9.02 ,-11.79  ,-8.14 ,-10.00 ,-10.64
199404  ,-0.77   ,1.91   ,1.56   ,2.07   ,4.86  ,-0.62
199405   ,0.42   ,1.05   ,1.27   ,4.30   ,4.46   ,6.19
199406  ,-5.86  ,-3.85  ,-3.27  ,-5.87  ,-6.65  ,-5.78
199407   ,0.03   ,1.48   ,2.79   ,5.22   ,5.89   ,5.94
199408  ,-0.28   ,2.39   ,3.17   ,3.73   ,5.07   ,4.86
199409  ,-1.22  ,-1.88  ,-0.33  ,-3.35  ,-2.69  ,-1.39
199410  ,-1.78  ,-1.11  ,-1.99   ,1.55   ,1.79   ,1.73
199411  ,-8.48  ,-5.41  ,-6.72  ,-7.17  ,-9.28  ,-8.02
199412  ,-4.36  ,-1.22  ,-1.56  ,-1.11  ,-1.01  ,-0.21
199501 ,-11.04  ,-7.24  ,-5.97  ,-8.99  ,-6.35  ,-6.75
199502   ,2.87   ,0.85  ,-0.29  ,13.82   ,5.56   ,2.03
199503  ,-2.34  ,-0.76  ,-0.28   ,2.49   ,0.15   ,1.29
199504  ,-0.28   ,1.04   ,2.91  ,-0.58   ,0.60   ,3.89
199505   ,1.82  ,-0.15   ,1.93   ,5.48   ,5.62   ,4.48
199506   ,0.97  ,-0.97   ,0.27  ,-2.18  ,-2.57  ,-1.58
199507   ,7.97   ,6.66   ,7.99   ,3.82   ,7.34   ,3.43
199508   ,2.56   ,4.56   ,2.34  ,-2.04  ,-0.72  ,-2.25
199509   ,0.85   ,1.02   ,3.52   ,1.76   ,3.01   ,1.81
199510  ,-2.29  ,-1.06  ,-3.76   ,1.40  ,-0.16  ,-0.62
199511  ,-1.25   ,0.90   ,4.43   ,0.26   ,0.53   ,2.95
199512  ,-0.23   ,2.28   ,1.27   ,4.35   ,3.55   ,3.18
199601   ,9.10   ,7.33   ,7.50   ,6.86   ,7.95  ,10.72
199602   ,2.08   ,3.00   ,3.26   ,1.58   ,1.22  ,-0.94
199603  ,-1.30  ,-0.03   ,0.03  ,-1.90  ,-0.69   ,0.47
199604   ,1.94   ,1.13   ,4.25   ,1.16   ,2.93   ,1.05
199605   ,0.38   ,1.70   ,4.04  ,-1.13   ,1.25   ,3.04
199606  ,-0.87  ,-0.64  ,-1.89  ,-1.84  ,-2.19  ,-0.77
199607  ,-4.04  ,-2.76  ,-6.93  ,-6.88  ,-4.19  ,-4.89
199608   ,1.16   ,3.65   ,7.01   ,2.97   ,4.58   ,4.91
199609  ,-0.09   ,2.67   ,3.66   ,1.28   ,3.07   ,3.94
199610   ,2.12   ,3.12   ,7.14   ,0.77   ,3.46   ,2.57
199611   ,6.76   ,6.60   ,7.37   ,4.28   ,7.26   ,8.88
199612  ,-0.03  ,-0.13   ,0.58   ,0.18  ,-0.30   ,0.30
199701   ,1.31  ,-1.73   ,0.43  ,-0.38  ,-1.64  ,-4.07
199702   ,4.40   ,3.39   ,6.58   ,0.82   ,0.29   ,2.36
199703  ,-4.23  ,-1.31  ,-0.49  ,-5.60  ,-2.98  ,-5.63
199704  ,-2.60  ,-0.34   ,2.30  ,-2.85   ,0.27   ,4.29
199705   ,2.30   ,4.00   ,6.17   ,3.93  ,10.48   ,6.13
199706  ,-3.28   ,0.91  ,-1.35   ,1.58   ,3.77   ,3.36
199707   ,1.29   ,4.48   ,6.68  ,-1.25   ,0.14   ,5.66
199708  ,-3.11   ,1.36   ,4.50  ,-8.27  ,-9.42  ,-9.30
199709  ,-1.01  ,-0.51  ,-4.47   ,3.34   ,5.24   ,5.42
199710 ,-21.12 ,-18.10 ,-28.82 ,-22.53 ,-21.48 ,-22.91
199711  ,-7.77  ,-3.91  ,-4.46   ,1.30  ,-0.66  ,-2.25
199712  ,-8.74  ,-5.65  ,-4.70  ,-2.78  ,-1.55   ,2.61
199801 ,-14.10 ,-13.26 ,-14.54 ,-20.73  ,-8.98  ,-0.46
199802  ,31.83  ,17.62  ,15.17  ,30.02  ,11.54   ,3.43
199803  ,-1.73  ,-3.07  ,-0.89  ,-1.91  ,-2.03  ,-0.64
199804  ,-5.12  ,-5.19  ,-3.60  ,-8.08  ,-6.69  ,-3.05
199805 ,-15.64 ,-10.65  ,-6.10 ,-17.88 ,-13.10  ,-7.02
199806 ,-15.39 ,-10.00  ,-6.70 ,-13.32  ,-6.66  ,-0.25
199807  ,-8.75  ,-2.49  ,-1.41  ,-8.40  ,-4.50  ,-1.21
199808 ,-18.63 ,-13.10 ,-12.23 ,-13.47 ,-12.59 ,-13.08
199809   ,9.94   ,7.41   ,5.75  ,15.57  ,11.96  ,10.32
199810  ,33.69  ,13.30   ,5.36  ,51.65  ,20.34   ,6.44
199811   ,9.86   ,6.39   ,5.31  ,11.66   ,1.83   ,3.30
199812  ,-7.11  ,-0.92  ,-0.56  ,-2.64  ,-2.04  ,-2.01
199901  ,-4.06   ,1.39   ,4.08  ,-3.40  ,-3.00   ,5.03
199902  ,-2.00  ,-1.80  ,-0.66   ,0.48  ,-0.96  ,-1.43
199903   ,2.28   ,3.08   ,7.49  ,10.39  ,10.69   ,6.37
199904  ,29.94  ,17.30  ,17.00  ,25.77  ,18.25   ,8.02
199905   ,9.93   ,3.58   ,4.32  ,-5.77  ,-7.02  ,-5.55
199906  ,12.96  ,16.66  ,18.89   ,8.08   ,7.44  ,12.29
199907  ,-0.09  ,-2.30 ,-12.25   ,0.69  ,-2.49  ,-1.34
199908  ,-3.55  ,-2.71  ,-3.53  ,-4.50  ,-0.44  ,-0.57
199909   ,5.61   ,0.04   ,0.20  ,-1.33  ,-2.48  ,-2.61
199910  ,-2.11  ,-1.12   ,2.48   ,1.07   ,0.92   ,3.78
199911   ,1.38   ,2.88   ,7.31   ,5.97   ,8.94   ,8.47
199912   ,7.73   ,5.32  ,12.46   ,7.22   ,9.05  ,19.61
200001   ,2.03   ,1.26   ,1.75  ,-9.49  ,-7.12  ,-5.21
200002   ,3.97   ,2.61   ,4.73  ,-5.43   ,0.74   ,2.17
200003  ,-1.06   ,2.24  ,-0.24   ,1.83  ,-2.46   ,3.47
200004  ,-8.93  ,-8.22 ,-24.42  ,-0.44  ,-0.25 ,-13.30
200005  ,-7.67  ,-7.10 ,-11.18  ,-4.97  ,-5.05 ,-12.25
200006   ,8.35   ,8.63   ,7.83  ,11.41   ,8.95  ,14.05
200007  ,-0.32   ,0.67  ,-1.86   ,5.05  ,-1.57  ,-0.18
200008   ,2.05   ,0.93   ,0.96   ,1.69   ,3.89   ,1.75
200009 ,-11.91  ,-8.48 ,-11.37  ,-8.16  ,-5.42  ,-7.87
200010  ,-8.57  ,-5.38  ,-8.33  ,-3.87   ,1.26 ,-11.38
200011  ,-1.72   ,1.18  ,-0.26   ,2.04   ,2.92  ,-4.39
200012  ,-1.46   ,3.18  ,-1.32   ,1.66   ,7.17   ,3.80
200101   ,1.12   ,1.16   ,3.20   ,4.66   ,3.99   ,2.04
200102  ,-3.00  ,-0.95  ,-1.72  ,-6.75  ,-3.88  ,-0.93
200103 ,-15.76  ,-9.77  ,-9.16 ,-14.83 ,-14.06  ,-8.39
200104   ,6.87   ,6.62   ,7.41  ,10.24   ,7.31   ,3.05
200105   ,4.91   ,4.38   ,5.49  ,-3.71   ,2.41   ,0.10
200106  ,-0.76   ,1.40   ,3.12  ,-2.99   ,4.80   ,1.47
200107  ,-8.93  ,-2.27  ,-3.16  ,-2.75  ,-5.45  ,-0.53
200108  ,-4.54  ,-0.44   ,1.52  ,-5.83   ,1.71   ,3.91
200109 ,-19.02 ,-13.45 ,-13.03 ,-15.22 ,-14.08 ,-10.88
200110   ,9.04   ,6.05  ,11.18   ,5.59   ,4.75   ,9.01
200111   ,9.77   ,6.42   ,7.29  ,13.13   ,6.92   ,4.65
200112   ,0.41   ,0.74   ,2.29   ,5.17   ,0.67   ,0.53
200201   ,7.08   ,3.64   ,5.11   ,1.09   ,1.08   ,2.90
200202  ,-2.38   ,2.75   ,2.62  ,-7.11   ,2.51   ,1.55
200203   ,3.61   ,3.96   ,6.75   ,6.74   ,2.78   ,4.52
200204  ,-1.88   ,1.25   ,1.23   ,1.15  ,-0.32   ,1.05
200205   ,2.80   ,5.19   ,6.84  ,-1.22   ,3.81   ,6.51
200206  ,-7.84  ,-4.18  ,-3.14  ,-9.31  ,-3.23  ,-2.76
200207 ,-11.26  ,-7.18  ,-7.94  ,-5.41  ,-5.42  ,-6.99
200208  ,-0.90   ,1.09   ,3.44  ,-2.83   ,1.62   ,2.02
200209 ,-11.10  ,-6.30  ,-7.14  ,-9.41  ,-6.07  ,-5.94
200210   ,1.95   ,2.27   ,2.61   ,5.60   ,4.70   ,4.10
200211  ,-0.23   ,0.36   ,1.55   ,7.62   ,0.53   ,2.33
200212  ,-0.22   ,0.94   ,1.87  ,-7.78  ,-1.48   ,0.12
200301   ,0.91   ,3.34   ,4.37   ,1.03   ,1.41   ,3.73
200302  ,-2.11   ,0.71   ,3.04  ,-4.49  ,-0.99   ,1.30
200303  ,-4.34  ,-1.85  ,-2.25  ,-4.80   ,2.09   ,0.29
200304   ,0.57   ,1.55   ,2.70   ,4.04   ,5.02   ,6.00
200305  ,14.01   ,8.46  ,11.21   ,7.96   ,5.90   ,7.81
200306   ,2.48   ,5.33   ,7.12   ,3.68   ,3.46   ,6.32
200307  ,10.13   ,7.73  ,10.12   ,6.40   ,1.26   ,1.44
200308  ,12.86   ,7.73   ,9.03  ,10.96   ,2.81   ,5.65
200309   ,8.19   ,8.14   ,9.30   ,6.07   ,4.48   ,4.30
200310   ,5.27   ,6.17   ,6.19   ,5.25   ,7.05   ,6.66
200311   ,0.41   ,1.63  ,-0.26   ,0.38  ,-0.09   ,0.66
200312   ,3.07   ,4.69   ,5.36   ,4.12   ,6.83   ,5.59
200401   ,6.25   ,4.71   ,7.82   ,5.11   ,3.33   ,5.01
200402   ,3.96   ,3.03   ,5.26   ,2.49   ,4.58   ,4.16
200403  ,-4.54  ,-2.57  ,-3.77  ,-2.27  ,-0.26  ,-3.03
200404  ,-6.34  ,-6.58 ,-10.08  ,-3.42  ,-6.07  ,-7.66
200405  ,-3.13  ,-1.52  ,-2.04   ,0.28   ,0.12   ,1.16
200406  ,-1.97   ,0.55  ,-1.24   ,0.86   ,0.28   ,0.94
200407   ,1.38   ,2.96   ,2.35  ,-0.94   ,1.93   ,1.33
200408  ,-1.43   ,2.10   ,1.38   ,3.24   ,2.01   ,5.33
200409   ,4.82   ,6.72   ,6.80   ,3.99   ,5.43   ,8.31
200410   ,2.00   ,4.76   ,7.32   ,2.17   ,3.51   ,4.27
200411   ,6.66   ,8.29  ,13.42   ,7.18   ,7.85   ,8.74
200412   ,0.81   ,2.51   ,2.71   ,2.20   ,3.76   ,3.21
200501   ,1.73   ,2.23   ,2.48   ,0.17  ,-0.59   ,0.83
200502   ,1.31   ,2.55   ,4.72   ,3.35   ,4.87   ,4.30
200503  ,-4.30  ,-3.75  ,-4.54  ,-3.17  ,-2.88  ,-2.59
200504  ,-3.85  ,-2.66  ,-3.93   ,1.29   ,0.68  ,-2.01
200505  ,-3.09  ,-1.04  ,-3.07   ,0.82  ,-0.32  ,-0.54
200506   ,0.72   ,3.44   ,4.13   ,2.75   ,5.07   ,5.95
200507   ,2.52   ,3.88   ,1.05   ,3.62   ,4.02   ,3.66
200508  ,-0.27   ,1.94   ,5.25  ,-1.11   ,0.62   ,0.81
200509   ,4.20   ,3.42   ,3.51   ,1.30   ,4.78   ,5.83
200510  ,-4.41  ,-4.22  ,-4.36  ,-5.37  ,-5.07  ,-7.94
200511   ,1.61   ,3.52   ,1.89   ,3.04   ,3.01   ,4.43
200512   ,0.60   ,2.22   ,2.24   ,2.84   ,1.40   ,3.37
200601   ,4.86   ,6.67  ,10.90   ,4.01   ,4.94  ,11.08
200602   ,0.86   ,2.70   ,4.79  ,-0.25   ,0.58  ,-1.34
200603   ,3.43   ,5.21   ,8.21   ,0.30   ,1.26   ,5.41
200604   ,5.36   ,8.82   ,7.55   ,4.95   ,7.24   ,8.01
200605  ,-6.37  ,-5.52  ,-6.69  ,-5.06  ,-5.86  ,-4.20
200606  ,-3.61  ,-1.34  ,-2.22   ,0.23   ,0.98  ,-1.25
200607   ,2.56   ,1.82   ,4.04   ,1.35   ,1.57   ,0.73
200608   ,1.48   ,2.03   ,3.51   ,1.47   ,3.89   ,2.58
200609   ,1.35  ,-0.35   ,1.09   ,1.16   ,0.25  ,-1.10
200610   ,6.58   ,6.87   ,9.89   ,5.54   ,6.51   ,7.00
200611   ,5.21   ,5.43   ,7.66   ,3.96   ,4.52   ,7.35
200612   ,1.29   ,2.99   ,4.10   ,4.51   ,4.67   ,5.12
200701   ,4.64   ,6.23   ,7.56   ,2.32   ,1.60   ,1.31
200702   ,2.91   ,2.78   ,3.59   ,0.99   ,0.91   ,1.69
200703   ,2.94   ,7.73   ,7.94   ,5.99   ,4.16   ,6.75
200704   ,7.94   ,7.97  ,10.82   ,3.13   ,5.30   ,5.29
200705   ,8.91   ,7.79  ,11.00   ,3.75   ,2.29   ,4.01
200706   ,5.17   ,7.81   ,8.74   ,3.08   ,1.67   ,1.81
200707   ,2.84   ,4.07   ,7.61   ,2.59   ,0.11   ,2.44
200708 ,-10.84 ,-11.41 ,-16.10  ,-2.44  ,-2.08  ,-5.68
200709   ,7.29   ,7.60  ,11.40  ,11.15  ,13.68  ,18.84
200710   ,3.78   ,4.81   ,7.75   ,7.75   ,9.09  ,10.65
200711  ,-7.79  ,-6.80  ,-9.61  ,-6.54  ,-4.37  ,-7.73
200712  ,-0.94  ,-1.47  ,-1.60   ,3.79  ,-1.38  ,-2.08
200801 ,-13.93 ,-13.12 ,-19.75  ,-8.75  ,-9.03 ,-13.15
200802   ,3.54   ,3.48   ,8.76  ,-1.32   ,1.86   ,7.25
200803 ,-11.28  ,-8.22  ,-9.66  ,-3.68  ,-2.22  ,-8.80
200804   ,3.85   ,5.65   ,6.91   ,6.41   ,5.54  ,10.88
200805   ,2.72   ,3.12   ,9.39   ,2.10   ,1.59   ,5.75
200806 ,-11.02  ,-7.37  ,-6.37 ,-13.42  ,-8.84  ,-4.18
200807  ,-7.51  ,-5.70 ,-10.65  ,-2.46  ,-1.99  ,-8.05
200808 ,-11.80  ,-8.59 ,-10.16  ,-8.40  ,-6.09  ,-5.45
200809 ,-20.96 ,-15.76 ,-21.15 ,-14.08 ,-15.53 ,-20.28
200810 ,-36.30 ,-29.70 ,-30.96 ,-26.39 ,-24.86 ,-24.94
200811  ,-8.03  ,-8.74  ,-3.40  ,-8.03  ,-6.73  ,-3.78
200812  ,14.10   ,7.10   ,6.55  ,16.23   ,5.89   ,4.77
200901  ,-6.86  ,-8.40  ,-5.60  ,-8.84  ,-9.58  ,-5.80
200902  ,-3.20  ,-1.82  ,-2.14  ,-4.59  ,-4.56  ,-5.45
200903  ,13.85   ,7.04   ,5.49  ,17.95  ,14.15   ,5.19
200904  ,25.52  ,13.26   ,9.17  ,20.51  ,14.41   ,8.57
200905  ,39.27  ,26.80  ,18.64  ,26.89  ,16.97  ,11.36
200906   ,1.28  ,-0.20   ,3.37   ,2.94   ,2.05   ,1.66
200907  ,13.87  ,13.07  ,12.88  ,16.64  ,11.56  ,12.60
200908   ,7.46   ,4.52  ,-0.18   ,1.43   ,1.96   ,0.07
200909   ,9.27   ,6.52   ,8.74   ,8.92   ,8.61   ,8.96
200910   ,3.25   ,3.23   ,3.26   ,0.01   ,0.95   ,2.51
200911   ,2.38   ,3.16   ,4.16   ,2.36   ,2.37   ,3.23
200912   ,2.02   ,2.78   ,1.18   ,2.75   ,1.88   ,4.91
201001  ,-0.78  ,-1.39  ,-3.79  ,-4.63  ,-7.74  ,-7.04
201002   ,0.36  ,-0.23   ,0.57   ,1.99   ,3.10   ,3.80
201003   ,6.06   ,6.39   ,8.24   ,6.38   ,8.67   ,7.56
201004   ,4.06   ,4.04   ,3.67  ,-0.14   ,0.75   ,1.10
201005 ,-13.73 ,-14.33 ,-15.67  ,-9.07 ,-12.95 ,-15.10
201006  ,-3.56   ,0.44  ,-1.50   ,1.94   ,0.25  ,-3.99
201007   ,9.41   ,8.29   ,7.80   ,7.10  ,11.76   ,9.83
201008  ,-2.55  ,-0.34   ,0.52   ,0.03  ,-2.53   ,3.83
201009  ,14.65  ,13.68  ,14.74  ,13.47  ,13.06  ,10.80
201010   ,4.79   ,4.77   ,5.31   ,2.55   ,3.33   ,4.68
201011  ,-3.09   ,0.48   ,2.78  ,-3.18  ,-0.94   ,1.22
201012   ,8.20   ,8.71  ,10.30   ,8.13   ,5.21   ,6.63
201101  ,-0.84   ,0.11  ,-2.16  ,-0.96  ,-1.59   ,1.20
201102  ,-2.87   ,0.22   ,2.54   ,0.98   ,0.06  ,-1.98
201103   ,0.38   ,0.80   ,1.20   ,2.43   ,2.02   ,2.35
201104   ,2.92   ,4.70   ,4.43   ,3.72   ,4.94   ,6.47
201105  ,-6.88  ,-3.88  ,-4.45  ,-5.76  ,-1.77  ,-0.02
201106  ,-6.01  ,-4.14  ,-6.61  ,-3.86  ,-1.19  ,-3.01
201107   ,0.66   ,2.69   ,4.79   ,0.18   ,0.35   ,4.79
201108 ,-10.99  ,-7.91  ,-8.91  ,-7.43  ,-5.64  ,-7.61
201109 ,-16.49 ,-16.01 ,-18.20 ,-15.25 ,-14.34 ,-20.64
201110  ,12.14  ,10.52  ,12.77  ,16.10  ,14.10  ,13.31
201111  ,-8.13  ,-4.33  ,-5.35 ,-10.91  ,-6.62  ,-2.95
201112  ,-2.53  ,-1.94  ,-2.67  ,-0.17  ,-1.78  ,-0.21
201201   ,9.32   ,7.07   ,7.43  ,15.67  ,10.20   ,6.82
201202  ,11.47   ,7.13   ,7.35   ,8.43   ,3.99   ,4.16
201203  ,-5.41  ,-0.01   ,2.88  ,-2.68  ,-3.02  ,-0.24
201204  ,-2.27   ,0.08   ,0.27  ,-0.27   ,2.25   ,1.08
201205 ,-13.74  ,-9.47 ,-10.20 ,-14.46 ,-11.77  ,-8.45
201206  ,-1.12   ,1.93   ,3.09   ,2.55   ,5.38   ,6.24
201207  ,-0.35   ,1.68   ,2.90   ,1.68   ,6.60   ,6.27
201208   ,1.45   ,1.69   ,3.75  ,-0.34   ,1.39   ,1.48
201209   ,5.37   ,6.07   ,6.75   ,6.30   ,4.54   ,2.56
201210   ,1.31   ,1.48   ,1.51   ,2.44   ,1.60   ,1.99
201211  ,-3.31   ,1.44   ,2.24  ,-0.45   ,1.63   ,4.09
201212   ,4.98   ,4.12   ,4.87   ,4.13   ,2.28   ,1.94
201301   ,7.01   ,8.18   ,7.18   ,3.86   ,5.26   ,7.27
201302  ,-3.02   ,0.56   ,3.16  ,-0.56   ,2.41   ,0.30
201303  ,-4.79   ,0.40   ,1.92  ,-4.78   ,0.95   ,1.58
201304  ,-8.43   ,0.31  ,-0.17  ,-1.85   ,3.66   ,5.89
201305  ,-6.89  ,-2.21  ,-2.26  ,-4.02  ,-5.52 ,-10.71
201306  ,-9.32  ,-3.94  ,-6.51  ,-8.87  ,-5.72  ,-4.63
201307   ,6.37   ,2.80   ,5.57   ,2.33   ,3.27   ,4.76
201308   ,1.62   ,0.50   ,0.99   ,0.03  ,-1.23   ,2.46
201309   ,6.32   ,6.83   ,8.50   ,6.96   ,6.23   ,7.86
201310   ,1.88   ,2.61   ,2.24   ,1.48   ,4.16   ,4.91
201311  ,-6.03  ,-1.46   ,1.17  ,-2.68  ,-3.04   ,0.54
201312  ,-0.70   ,1.30   ,2.08  ,-1.10  ,-1.58   ,2.94
201401  ,-1.95  ,-1.22   ,0.86  ,-3.95  ,-5.70  ,-4.47
201402   ,2.52   ,3.25   ,5.89   ,5.59   ,5.41   ,6.01
201403  ,-0.14   ,1.61   ,1.25   ,2.60   ,3.12  ,-3.03
201404  ,-1.92  ,-0.02  ,-2.98   ,3.20   ,2.61  ,-1.53
201405  ,-0.89   ,1.72   ,3.01   ,2.76   ,1.36   ,1.70
201406   ,0.55   ,1.36   ,2.12  ,-0.13  ,-0.31   ,0.28
201407   ,3.94   ,3.84   ,4.13   ,2.89   ,3.93   ,2.21
201408   ,1.03   ,1.94   ,1.40   ,0.68   ,0.34  ,-3.55
201409  ,-7.53  ,-4.36  ,-5.63  ,-6.65  ,-8.72  ,-9.54
201410  ,-2.48  ,-0.27   ,0.02   ,0.96   ,5.00   ,3.24
201411  ,-4.08  ,-1.30  ,-0.32  ,-6.10  ,-1.78   ,0.03
201412  ,-6.87  ,-2.45  ,-4.55  ,-7.39  ,-2.01  ,-0.63
201501  ,-4.06  ,-0.91  ,-0.92  ,-3.51   ,1.37   ,3.41
201502   ,1.06   ,1.79   ,3.66   ,3.78   ,3.88   ,2.11
201503  ,-1.90  ,-0.96   ,4.66  ,-5.02  ,-0.29   ,1.33
201504  ,14.59  ,13.39  ,21.53   ,4.78   ,3.01   ,9.05
201505   ,2.54   ,3.94  ,12.45  ,-2.99  ,-2.63  ,-1.22
201506  ,-6.57  ,-1.34  ,-0.40  ,-6.27  ,-3.47  ,-4.90
201507  ,-7.71  ,-5.28 ,-13.38  ,-1.05  ,-1.88  ,-6.27
201508 ,-11.77  ,-8.95 ,-14.83 ,-12.36  ,-9.90  ,-9.51
201509  ,-1.50  ,-0.68   ,1.50  ,-7.18  ,-3.30  ,-1.07
201510   ,8.65   ,5.47   ,4.85   ,9.88   ,6.83   ,6.94
201511  ,-5.19   ,0.41   ,1.68  ,-2.90  ,-1.63  ,-1.69
201512  ,-0.84   ,1.01   ,2.98   ,2.40   ,0.53   ,3.80
201601 ,-12.30  ,-7.25 ,-11.21  ,-8.09  ,-8.71 ,-10.52
201602   ,2.74   ,1.43   ,1.19   ,1.36   ,0.20   ,0.33
201603  ,10.75   ,7.14   ,6.88  ,13.31  ,10.06   ,9.10
201604   ,2.22   ,3.15   ,2.44   ,2.14   ,0.69   ,0.67
201605  ,-3.41  ,-0.91  ,-0.20  ,-3.24  ,-1.49   ,0.38
201606  ,-1.62   ,0.73   ,2.33  ,-1.08   ,0.73   ,2.13
201607   ,1.14   ,1.74   ,6.68   ,6.28   ,5.68   ,7.58
201608   ,0.22   ,1.52   ,1.52   ,1.78  ,-1.07  ,-3.53
201609   ,3.68   ,3.56   ,4.47   ,3.45   ,2.99   ,0.41
201610  ,-0.03   ,0.37  ,-0.74  ,-0.56  ,-1.56  ,-3.01
201611  ,-0.43  ,-1.71  ,-3.59   ,3.13  ,-0.66  ,-2.52
201612  ,-1.31  ,-0.96  ,-1.98  ,-1.86  ,-1.53  ,-2.55
201701   ,2.88   ,5.70   ,6.35   ,5.53   ,5.71   ,8.02
201702   ,1.89   ,1.00   ,0.62   ,3.11   ,2.83   ,0.52
201703  ,-1.32   ,1.79   ,0.96   ,1.67   ,3.71   ,3.15
201704  ,-2.94   ,0.29  ,-1.89  ,-0.26   ,1.14  ,-0.18
201705  ,-1.96   ,0.41  ,-0.08   ,0.74   ,0.18  ,-0.91
201706  ,-0.62   ,0.64   ,1.26   ,2.02   ,2.19   ,1.84
201707   ,1.78   ,3.26   ,4.32   ,2.99   ,3.58   ,3.02
201708  ,-0.98   ,0.10  ,-0.01   ,0.12   ,0.09   ,2.33
201709   ,1.37   ,1.93   ,1.88  ,-1.62  ,-0.81   ,1.04
201710   ,1.36   ,2.30   ,5.89   ,1.85   ,1.10   ,1.89
201711  ,-2.01   ,0.76  ,-0.73   ,1.29   ,0.75   ,2.40
201712   ,4.21   ,3.95   ,5.15   ,3.74   ,2.63   ,2.90
201801   ,3.43   ,4.92   ,3.96   ,3.01   ,4.73   ,4.42
