This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Japan.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199208  ,13.90   ,9.03   ,8.91  ,27.01  ,13.78  ,11.26
199209  ,-0.76   ,1.43   ,1.42  ,-4.28  ,-2.05  ,-2.50
199210  ,-7.82  ,-6.26  ,-3.52  ,-7.14  ,-4.94  ,-3.74
199211  ,-0.70  ,-1.25  ,-1.28   ,3.92   ,2.27   ,1.53
199212   ,2.86   ,1.35   ,0.46  ,-1.97  ,-0.98  ,-0.42
199301  ,-2.01  ,-2.05  ,-1.62  ,-1.10  ,-0.26  ,-0.40
199302   ,6.08   ,5.51   ,5.88   ,3.50   ,5.29   ,3.61
199303  ,21.22  ,13.86  ,11.72  ,21.84  ,18.36  ,11.14
199304  ,19.61  ,16.90  ,16.31  ,19.54  ,16.93  ,15.64
199305  ,15.79  ,16.36  ,14.42   ,2.81   ,2.90   ,5.50
199306  ,-5.85  ,-6.28  ,-7.60  ,-5.36  ,-4.06  ,-2.88
199307   ,1.95   ,2.43   ,3.58   ,7.16   ,6.64   ,8.22
199308   ,0.48   ,2.37   ,2.70   ,2.32   ,2.13   ,2.81
199309  ,-3.36  ,-3.86  ,-3.61  ,-4.37  ,-4.16  ,-6.98
199310  ,-8.32  ,-8.53  ,-9.27  ,-3.62  ,-1.37  ,-0.84
199311 ,-15.42 ,-17.49 ,-18.93 ,-14.01 ,-15.62 ,-17.35
199312   ,0.73   ,2.68   ,3.36   ,0.60   ,1.86   ,3.17
199401  ,20.44  ,17.98  ,18.64  ,15.99  ,16.05  ,18.18
199402   ,4.32   ,5.19   ,7.48   ,2.40   ,3.67   ,4.83
199403   ,3.54   ,2.96   ,3.25  ,-0.30  ,-2.99  ,-2.93
199404   ,6.12   ,5.86   ,5.26   ,2.93   ,4.51   ,1.89
199405   ,1.65   ,0.50  ,-0.72   ,2.10   ,1.62   ,1.48
199406  ,10.58  ,10.12  ,11.70   ,5.66   ,5.20   ,6.80
199407  ,-3.16  ,-2.82  ,-3.26  ,-2.61  ,-3.93  ,-4.89
199408  ,-1.20  ,-1.32  ,-2.30  ,-0.67   ,0.36   ,0.91
199409  ,-5.01  ,-4.04  ,-3.98  ,-2.91  ,-2.31  ,-2.67
199410   ,0.94   ,1.95   ,3.22   ,0.50   ,2.60   ,4.04
199411  ,-8.19  ,-8.08  ,-7.93  ,-5.03  ,-6.45  ,-6.55
199412   ,2.31   ,2.91   ,2.84   ,2.10   ,2.10   ,1.70
199501  ,-0.57  ,-2.52  ,-9.15  ,-4.30  ,-6.29 ,-10.01
199502  ,-8.56  ,-5.14  ,-4.21  ,-6.28  ,-4.50  ,-4.95
199503   ,6.01   ,6.67   ,5.53  ,10.40   ,9.17   ,8.34
199504   ,0.93   ,2.22   ,1.40   ,3.51   ,3.96   ,5.63
199505  ,-9.19  ,-8.24  ,-6.54  ,-7.36  ,-5.84  ,-5.66
199506  ,-4.69  ,-5.44  ,-4.59  ,-3.77  ,-5.31  ,-2.83
199507   ,7.15   ,6.32   ,0.61   ,9.71   ,7.31   ,4.79
199508   ,1.70  ,-1.33  ,-4.99  ,-0.11  ,-4.10  ,-2.70
199509  ,-3.62  ,-3.57  ,-2.63  ,-2.37  ,-1.85   ,0.10
199510  ,-3.13  ,-2.06  ,-0.69  ,-5.23  ,-4.11  ,-3.51
199511   ,5.11   ,4.89   ,3.75   ,4.73   ,5.77   ,3.37
199512   ,9.97   ,5.86   ,2.83   ,7.86   ,4.80   ,2.71
199601   ,3.21   ,1.89   ,0.17  ,-1.43  ,-0.97  ,-2.37
199602  ,-0.73  ,-1.85  ,-3.67  ,-1.20  ,-1.21  ,-1.70
199603   ,1.49   ,3.09   ,1.92   ,3.49   ,2.90   ,3.14
199604  ,13.31  ,10.93  ,10.35   ,7.57   ,5.95   ,5.68
199605  ,-2.22  ,-2.86  ,-4.02  ,-4.52  ,-4.35  ,-4.95
199606  ,-0.44  ,-0.24  ,-1.50  ,-1.00   ,1.64   ,0.98
199607  ,-2.23  ,-4.89  ,-9.02  ,-3.88  ,-4.83  ,-5.63
199608  ,-4.84  ,-3.79  ,-2.72  ,-3.61  ,-4.93  ,-4.70
199609  ,-1.22  ,-0.46  ,-1.89   ,3.56   ,3.00   ,3.68
199610  ,-7.02  ,-6.51  ,-5.16  ,-7.02  ,-6.96  ,-6.77
199611  ,-3.64  ,-3.09  ,-4.58   ,0.44  ,-0.23   ,3.77
199612 ,-11.79 ,-10.29 ,-10.99  ,-7.23  ,-8.06  ,-3.64
199701 ,-10.17  ,-9.86 ,-10.18 ,-15.96  ,-9.38  ,-7.78
199702  ,-0.75   ,0.42  ,-1.62   ,2.66   ,1.71   ,2.05
199703  ,-8.37  ,-7.11  ,-6.01  ,-6.43  ,-2.99  ,-1.44
199704  ,-3.44  ,-1.89  ,-2.52  ,-1.49   ,1.33   ,5.68
199705  ,19.34  ,14.58  ,13.55  ,15.53  ,11.36  ,13.25
199706   ,2.07   ,3.45   ,3.96  ,11.20   ,5.65   ,4.11
199707 ,-14.11  ,-8.32  ,-5.03 ,-10.49  ,-7.55   ,3.65
199708 ,-11.32  ,-9.88  ,-9.35  ,-7.73  ,-7.36 ,-11.21
199709 ,-16.63  ,-8.74  ,-8.94  ,-9.86  ,-3.19   ,3.68
199710   ,2.69  ,-2.79  ,-3.66 ,-10.19  ,-9.56  ,-7.20
199711 ,-20.19 ,-13.28 ,-13.22 ,-20.28  ,-5.26  ,-3.84
199712 ,-17.16 ,-10.69  ,-8.59 ,-13.73  ,-7.81  ,-2.63
199801  ,30.79  ,13.75  ,12.50  ,25.44   ,9.50   ,4.08
199802   ,8.27   ,2.07   ,1.39   ,6.20   ,1.99  ,-1.44
199803  ,-9.79  ,-6.94  ,-7.69 ,-11.84  ,-6.55  ,-4.50
199804  ,-5.89  ,-4.25  ,-1.19  ,-3.82  ,-3.22   ,0.19
199805  ,-4.42  ,-3.72  ,-4.20  ,-3.48  ,-5.81  ,-3.95
199806   ,1.29   ,0.20   ,0.50   ,0.46   ,0.63   ,0.77
199807  ,-0.93  ,-2.00  ,-1.13  ,-4.89  ,-1.61   ,0.56
199808  ,-9.25  ,-6.71  ,-5.73 ,-14.43  ,-8.97  ,-6.46
199809  ,-7.39  ,-4.30  ,-5.64  ,-5.84  ,-3.56  ,-1.76
199810  ,12.84  ,12.81  ,14.33  ,27.72  ,12.47  ,14.00
199811  ,10.88   ,3.28   ,3.29   ,9.30   ,4.05  ,-0.30
199812   ,0.68   ,2.40   ,4.51  ,-1.64   ,4.20   ,8.34
199901  ,-0.16  ,-0.68   ,3.67   ,4.65  ,-2.19   ,0.22
199902  ,-1.94  ,-1.23   ,2.46  ,-1.57  ,-2.89  ,-2.82
199903  ,15.80  ,10.89  ,14.29  ,19.34  ,11.73  ,12.44
199904  ,12.37   ,8.86   ,8.55   ,6.28   ,3.13   ,5.72
199905  ,-4.69  ,-4.05  ,-7.62  ,-2.91  ,-5.67  ,-5.40
199906  ,10.70  ,12.10  ,24.09   ,6.21   ,9.22  ,15.91
199907   ,6.33   ,6.52   ,9.46   ,8.52   ,9.20  ,14.57
199908   ,1.76   ,2.75   ,6.47   ,0.36  ,-0.55  ,10.56
199909   ,0.61   ,1.33   ,7.66   ,1.54   ,5.70  ,11.22
199910  ,-1.72  ,-2.58   ,1.80   ,0.34   ,5.08   ,9.85
199911  ,-4.79  ,-5.44   ,1.93  ,-2.33   ,0.59  ,20.86
199912  ,-7.10  ,-6.22  ,-6.01  ,-5.18   ,4.46   ,9.61
200001   ,0.29   ,0.66  ,-1.27   ,0.37  ,-0.65 ,-10.23
200002  ,-8.24  ,-4.14   ,6.77  ,-9.59  ,-6.43   ,4.99
200003  ,15.93  ,11.04   ,3.70  ,14.38  ,15.29  ,-3.26
200004  ,-9.63  ,-8.79 ,-12.77  ,-1.49  ,-7.20 ,-11.56
200005   ,5.86   ,4.15  ,-3.49   ,2.43  ,-2.71 ,-15.21
200006  ,13.88  ,10.65   ,6.10   ,6.39   ,7.27   ,4.32
200007  ,-9.46  ,-9.59 ,-17.72  ,-8.60 ,-10.35 ,-13.81
200008   ,5.07   ,7.06  ,14.85   ,4.20   ,2.99  ,11.75
200009  ,-5.45  ,-3.71  ,-6.82  ,-3.06  ,-4.49  ,-4.51
200010 ,-10.45  ,-7.94 ,-11.97  ,-2.69  ,-6.07  ,-9.22
200011   ,0.71   ,0.25   ,1.09  ,-3.13  ,-0.95  ,-4.55
200012  ,-8.28  ,-6.93 ,-10.74 ,-15.03  ,-4.37  ,-8.62
200101   ,1.47  ,-1.36  ,-0.61   ,4.06  ,-3.43  ,-5.24
200102   ,2.29   ,1.96  ,-0.66  ,-8.61  ,-4.86  ,-2.22
200103  ,-2.37  ,-3.15  ,-2.40  ,-3.87  ,-3.92  ,-3.83
200104  ,11.40  ,11.12  ,12.42   ,8.71   ,8.29  ,10.44
200105   ,1.39   ,1.70   ,2.59  ,-2.51   ,2.20   ,1.10
200106  ,-6.14  ,-1.43  ,-0.41  ,-8.58  ,-4.84  ,-0.89
200107 ,-11.00  ,-5.90  ,-6.68 ,-12.13  ,-8.01  ,-4.33
200108  ,-2.11   ,3.59   ,4.53  ,-7.51  ,-0.89  ,-0.31
200109 ,-11.27  ,-6.66  ,-8.35  ,-6.41  ,-8.78  ,-6.53
200110   ,6.13   ,1.45   ,2.34   ,0.83   ,1.76   ,0.14
200111  ,-4.77  ,-5.31  ,-6.53   ,2.37  ,-1.02  ,-7.68
200112 ,-13.61 ,-10.28 ,-10.33 ,-10.64  ,-5.39  ,-5.37
200201  ,-3.97  ,-5.55  ,-4.84  ,-7.17  ,-7.76  ,-9.20
200202  ,10.18   ,6.47   ,5.34   ,5.56   ,5.30   ,3.31
200203   ,9.32   ,2.77   ,1.85  ,13.44   ,3.14   ,1.21
200204   ,6.45   ,5.27   ,5.86   ,4.17   ,5.60   ,5.87
200205   ,9.81   ,9.55   ,8.90  ,10.43   ,6.52   ,3.03
200206  ,-4.76  ,-2.53  ,-1.60  ,-7.95  ,-3.26  ,-2.45
200207  ,-3.09  ,-1.90   ,0.18  ,-6.57  ,-5.76  ,-7.20
200208  ,-2.88  ,-0.54  ,-1.56  ,-1.61  ,-0.47  ,-2.04
200209  ,-6.17  ,-3.30  ,-5.36  ,-1.78  ,-7.27  ,-4.74
200210 ,-12.35  ,-6.53  ,-7.35  ,-7.85  ,-7.16  ,-3.63
200211  ,-2.62  ,-1.26  ,-1.48   ,5.40   ,1.85   ,4.13
200212  ,-2.10   ,0.14   ,0.33  ,-6.34  ,-0.75  ,-0.45
200301  ,-0.29   ,0.30   ,2.20  ,-1.85  ,-4.74  ,-4.22
200302   ,5.88   ,5.67   ,5.21   ,0.66   ,0.53   ,3.06
200303  ,-1.72   ,1.64   ,0.65  ,-4.53  ,-2.75  ,-2.18
200304   ,5.51   ,3.33   ,4.50  ,-2.23   ,1.53   ,4.49
200305  ,11.01   ,5.51   ,5.09   ,7.06   ,3.54   ,1.38
200306  ,17.62   ,8.32   ,4.02  ,11.71   ,4.56   ,6.27
200307   ,3.13   ,1.67   ,2.15   ,5.86   ,2.98   ,1.85
200308   ,9.67   ,6.82  ,11.32  ,12.77   ,8.16   ,8.84
200309  ,10.15   ,8.58   ,8.71   ,8.86   ,5.46   ,7.58
200310   ,5.23   ,3.68   ,8.18   ,2.52   ,3.92   ,4.66
200311  ,-4.19  ,-5.33  ,-8.66  ,-1.74  ,-2.39  ,-8.62
200312   ,3.51   ,5.69   ,5.72   ,5.71   ,6.59   ,8.20
200401   ,3.73   ,5.95   ,9.53   ,1.49   ,1.69   ,1.63
200402   ,0.30   ,0.99  ,-1.44  ,-0.32   ,0.70  ,-1.09
200403  ,16.04  ,20.99  ,25.74  ,10.49  ,12.17  ,22.84
200404  ,-1.16   ,0.28   ,4.47  ,-5.53  ,-5.20  ,-4.13
200405  ,-2.42  ,-3.75  ,-9.04  ,-1.13  ,-2.71  ,-5.89
200406   ,7.01   ,9.03  ,11.79   ,4.24   ,5.56   ,5.15
200407  ,-5.23  ,-5.15  ,-9.43  ,-4.21  ,-5.95 ,-10.45
200408   ,1.18   ,1.16   ,2.13  ,-0.01   ,0.40   ,4.15
200409  ,-1.97  ,-2.64  ,-4.71  ,-2.67  ,-1.95  ,-5.35
200410   ,3.02   ,2.75   ,1.84   ,2.84   ,2.60   ,1.85
200411   ,3.37   ,3.14   ,2.75   ,3.44   ,5.00   ,3.23
200412   ,3.90   ,5.06   ,4.67   ,4.70   ,5.50   ,5.91
200501   ,4.28   ,4.83   ,5.92  ,-2.78  ,-1.98   ,0.71
200502   ,1.79   ,4.31   ,4.87   ,1.91   ,2.18  ,-0.12
200503   ,1.05   ,1.54   ,1.00  ,-1.35  ,-1.88  ,-1.18
200504   ,1.09   ,0.77   ,0.75  ,-3.85  ,-1.71  ,-0.74
200505  ,-4.38  ,-3.54  ,-5.13  ,-2.21  ,-2.01  ,-2.37
200506   ,3.56   ,1.82   ,2.47   ,0.74   ,0.36   ,2.22
200507   ,1.20   ,2.02   ,2.90   ,0.48  ,-0.01   ,2.61
200508   ,2.52   ,3.69   ,3.46   ,6.49   ,7.63   ,8.26
200509   ,0.81   ,2.68   ,3.47   ,8.31   ,9.11  ,10.03
200510   ,0.96   ,1.64   ,3.43  ,-2.12  ,-0.14   ,2.26
200511   ,0.95   ,2.91   ,4.63   ,4.54   ,3.12   ,2.54
200512  ,10.20  ,11.83  ,15.21   ,7.31   ,9.74  ,11.66
200601   ,3.54   ,5.15   ,3.90   ,3.50   ,4.82   ,2.17
200602  ,-5.57  ,-5.35  ,-7.73  ,-0.31  ,-1.28  ,-4.49
200603   ,2.28   ,3.09   ,3.26   ,2.24   ,3.21   ,3.68
200604   ,1.13   ,1.99   ,1.38   ,2.56   ,3.86   ,0.63
200605  ,-7.64  ,-8.58  ,-9.97  ,-2.60  ,-7.12  ,-9.69
200606  ,-2.77  ,-2.92  ,-3.24  ,-2.29  ,-0.99  ,-0.62
200607  ,-7.16  ,-5.15  ,-7.54  ,-2.93  ,-0.41  ,-1.34
200608   ,2.21   ,1.83   ,2.34   ,2.74   ,1.87   ,0.99
200609  ,-3.04  ,-1.83  ,-2.56  ,-1.50  ,-1.20  ,-1.62
200610  ,-0.66  ,-0.91  ,-0.49   ,0.95   ,2.47   ,1.68
200611  ,-2.31  ,-1.25  ,-1.34  ,-0.97   ,0.37   ,0.36
200612  ,-0.89   ,0.49   ,0.43  ,-1.21   ,0.73   ,4.76
200701   ,2.53   ,0.40   ,1.18   ,2.63   ,0.97   ,0.03
200702   ,3.01   ,2.59   ,2.86   ,3.46   ,4.38   ,3.78
200703  ,-1.93  ,-0.15  ,-0.04  ,-2.36  ,-1.16  ,-1.07
200704  ,-4.63  ,-2.31   ,0.12  ,-5.56  ,-2.18  ,-0.80
200705  ,-3.90  ,-2.12  ,-0.37   ,3.63   ,0.69   ,0.21
200706   ,1.83   ,1.25   ,4.10  ,-1.23  ,-0.28   ,0.62
200707   ,0.01   ,0.87   ,2.89  ,-1.52  ,-1.18   ,1.34
200708  ,-7.18  ,-4.54  ,-4.90  ,-4.86  ,-1.24  ,-3.71
200709  ,-2.48  ,-0.66   ,2.23  ,-2.19   ,1.11   ,5.56
200710   ,4.82  ,-0.04   ,1.15   ,3.70  ,-0.65  ,-1.15
200711  ,-3.59  ,-1.39  ,-4.77  ,-0.33   ,0.27  ,-5.47
200712  ,-4.83  ,-3.66  ,-6.31  ,-4.62  ,-2.83  ,-3.79
200801  ,-6.02  ,-2.59  ,-4.15  ,-2.47  ,-3.95  ,-8.00
200802   ,3.72   ,1.69   ,3.76  ,-1.47   ,1.31   ,2.79
200803  ,-2.78   ,0.53  ,-0.01  ,-4.65  ,-4.94  ,-1.36
200804   ,4.25  ,-0.25  ,-1.67  ,13.66   ,7.07   ,2.43
200805   ,6.32   ,4.55   ,1.00   ,2.38   ,2.46   ,0.60
200806  ,-6.96  ,-4.31  ,-3.33  ,-9.74  ,-6.51  ,-4.03
200807  ,-5.40  ,-2.34  ,-2.27  ,-2.70  ,-2.22  ,-4.12
200808  ,-8.80  ,-5.11  ,-5.12  ,-5.02  ,-5.01  ,-1.92
200809  ,-9.62  ,-8.11  ,-7.32 ,-10.03 ,-11.11 ,-10.58
200810 ,-13.30  ,-6.09  ,-7.28 ,-19.89 ,-14.37  ,-8.99
200811   ,1.94   ,3.95   ,6.05  ,-1.88  ,-2.94   ,5.56
200812   ,8.44   ,9.29   ,9.00   ,9.09   ,6.40  ,10.98
200901  ,-4.08  ,-4.17  ,-2.92  ,-4.47  ,-7.94  ,-7.74
200902 ,-14.00 ,-13.10 ,-12.07 ,-10.19 ,-12.31 ,-13.25
200903   ,9.82   ,2.94   ,0.78   ,5.80   ,1.59  ,-6.25
200904  ,18.29   ,3.60   ,0.76  ,14.42   ,8.69   ,0.75
200905  ,19.99  ,12.56   ,8.81  ,14.17   ,9.82   ,7.47
200906  ,11.55   ,7.62   ,4.76   ,3.12   ,1.54   ,2.67
200907   ,2.15   ,2.51   ,2.83   ,4.67   ,5.43   ,1.16
200908   ,6.67   ,5.69   ,5.97   ,3.63   ,2.61   ,3.03
200909  ,-2.50   ,0.81   ,0.65  ,-2.88   ,0.17   ,0.52
200910  ,-1.70  ,-2.87  ,-2.90  ,-2.45  ,-1.88  ,-2.70
200911  ,-5.01  ,-4.07  ,-7.82   ,0.00  ,-2.05  ,-4.24
200912  ,-1.77  ,-2.32   ,0.12  ,-4.93   ,1.67   ,5.75
201001   ,3.11   ,2.72   ,3.70   ,5.80   ,2.40  ,-0.81
201002   ,2.54   ,1.63   ,0.37   ,1.65   ,0.41  ,-0.20
201003   ,4.15   ,4.66   ,6.77   ,2.61   ,5.30   ,6.33
201004   ,4.38   ,4.94   ,6.33   ,0.66   ,0.11  ,-0.39
201005  ,-7.13  ,-6.17  ,-8.14  ,-7.59  ,-7.66  ,-9.29
201006   ,0.56   ,1.11  ,-0.85  ,-0.73  ,-0.19  ,-2.31
201007   ,0.77   ,1.60   ,2.15   ,2.83   ,2.25   ,4.81
201008  ,-3.98  ,-1.56  ,-4.38  ,-3.74  ,-1.38  ,-2.69
201009   ,3.48   ,4.11   ,4.94   ,3.69   ,4.36   ,5.78
201010  ,-2.05  ,-2.32  ,-2.16   ,1.67   ,1.74   ,1.43
201011   ,4.57   ,1.42   ,3.08   ,3.38   ,0.97   ,1.35
201012  ,11.03   ,9.74  ,11.28   ,8.39   ,5.96   ,7.91
201101   ,0.98   ,2.25   ,3.42   ,0.01  ,-0.08   ,1.09
201102   ,4.16   ,4.33   ,5.80   ,5.42   ,4.41   ,4.80
201103  ,-5.84  ,-3.18  ,-7.72 ,-11.82  ,-8.73  ,-6.96
201104  ,-0.98  ,-1.01   ,0.52  ,-1.68   ,1.07   ,2.77
201105  ,-1.96  ,-1.93  ,-1.69  ,-2.14  ,-1.51  ,-1.29
201106   ,4.85   ,4.67   ,4.28   ,3.68   ,1.81   ,1.81
201107   ,4.29   ,4.90   ,4.17   ,1.93   ,3.67   ,5.51
201108  ,-2.40  ,-2.80  ,-4.11  ,-7.38  ,-6.62 ,-10.34
201109   ,0.58   ,0.20  ,-3.53   ,0.52   ,0.87  ,-3.36
201110  ,-2.84  ,-3.99  ,-2.24  ,-0.87  ,-1.42  ,-0.08
201111  ,-3.61  ,-1.63  ,-1.70  ,-4.03  ,-3.94  ,-4.22
201112   ,1.72   ,2.38   ,3.15  ,-0.28   ,1.79   ,1.89
201201   ,8.09   ,6.32   ,7.52   ,7.16   ,2.56   ,1.38
201202   ,5.47   ,0.38  ,-1.51   ,8.73   ,1.89  ,-1.33
201203   ,1.86   ,2.06   ,2.82   ,0.20   ,1.52   ,3.09
201204  ,-2.00   ,1.21   ,2.96  ,-4.66  ,-1.35  ,-0.57
201205 ,-10.68  ,-6.08  ,-8.83 ,-11.12  ,-7.75  ,-5.78
201206   ,6.34   ,3.47   ,4.49   ,5.23   ,4.30   ,4.99
201207  ,-5.50  ,-0.64  ,-0.29  ,-6.12  ,-0.92   ,2.19
201208  ,-3.77  ,-0.36   ,0.27  ,-3.18   ,0.09   ,1.19
201209   ,0.64   ,1.85   ,2.37   ,2.99   ,1.54   ,2.80
201210  ,-3.01  ,-2.84  ,-0.36  ,-0.50  ,-1.58  ,-2.90
201211   ,3.71   ,0.31   ,1.16   ,2.78   ,1.28   ,1.70
201212   ,6.01   ,2.21   ,1.59   ,5.95   ,3.07   ,3.72
201301   ,2.74   ,3.49   ,8.82   ,2.03   ,4.12   ,4.18
201302   ,1.63   ,2.30   ,3.63   ,2.26   ,2.36   ,3.92
201303   ,3.29   ,6.56  ,14.16   ,2.06   ,5.72   ,7.08
201304   ,4.49   ,5.76  ,13.07   ,5.97   ,8.63  ,11.78
201305  ,-3.31  ,-6.13  ,-9.05  ,-0.42  ,-6.79  ,-7.51
201306  ,-1.32  ,-2.33  ,-7.39  ,-0.37   ,1.26   ,2.32
201307   ,2.84   ,3.08   ,6.85   ,1.14   ,0.79   ,1.49
201308  ,-0.87  ,-2.24  ,-5.08  ,-0.93  ,-2.67  ,-3.44
201309   ,8.76  ,11.60  ,16.03   ,5.90   ,7.49  ,11.12
201310   ,0.54   ,0.03  ,-1.12   ,1.30  ,-0.46  ,-1.09
201311  ,-1.38  ,-0.99  ,-0.46   ,0.84   ,1.08   ,2.01
201312   ,0.80   ,0.46   ,2.19  ,-0.58   ,1.07   ,1.29
201401   ,3.13   ,2.92   ,0.91  ,-1.75  ,-3.07  ,-4.40
201402  ,-1.61  ,-1.92  ,-4.81   ,1.52  ,-0.89  ,-0.77
201403   ,2.15   ,1.24  ,-1.44  ,-0.25  ,-1.20  ,-2.68
201404  ,-1.35  ,-1.22  ,-3.07  ,-0.84  ,-2.26  ,-3.96
201405   ,2.22   ,1.78   ,3.17   ,4.16   ,4.66   ,2.41
201406   ,8.87   ,6.75   ,8.81   ,5.71   ,5.10   ,6.02
201407  ,-0.74   ,0.85   ,3.18  ,-0.78   ,0.72   ,3.20
201408   ,0.38  ,-0.23   ,1.88  ,-3.10  ,-2.30  ,-0.84
201409  ,-2.63  ,-1.80  ,-2.51  ,-0.27  ,-1.13  ,-1.22
201410  ,-5.41  ,-3.15  ,-4.82  ,-2.34  ,-1.60  ,-1.52
201411  ,-0.68  ,-1.84  ,-1.45   ,0.25   ,0.67  ,-1.07
201412   ,0.11   ,1.98   ,0.89  ,-1.89  ,-1.02  ,-0.35
201501   ,1.46   ,2.78   ,2.60  ,-1.81   ,3.74   ,5.49
201502   ,2.56   ,2.35   ,0.84   ,8.70   ,5.91   ,3.19
201503   ,1.19   ,1.98   ,1.80   ,1.27   ,2.25   ,2.06
201504   ,3.22   ,3.30   ,2.79   ,5.49   ,3.96   ,0.53
201505  ,-0.89   ,0.23  ,-0.01   ,2.03   ,1.27  ,-0.17
201506   ,1.36   ,2.19   ,2.26  ,-2.88  ,-0.24  ,-0.54
201507  ,-0.01  ,-1.11   ,1.34  ,-0.13   ,2.25  ,-0.30
201508  ,-3.32  ,-2.50  ,-4.05  ,-4.91  ,-5.79  ,-5.64
201509  ,-4.00  ,-2.93  ,-3.58  ,-8.31  ,-5.23  ,-7.02
201510   ,6.24   ,5.92   ,3.57  ,12.67   ,8.66   ,8.51
201511   ,1.79   ,2.01   ,3.00  ,-0.16  ,-0.74  ,-0.01
201512   ,0.06   ,1.21   ,1.79  ,-1.42   ,1.07   ,1.64
201601  ,-7.66  ,-6.76  ,-6.80  ,-8.15  ,-8.80  ,-4.98
201602  ,-0.35  ,-0.49  ,-1.55  ,-3.06  ,-2.14  ,-0.73
201603   ,8.65   ,6.13  ,10.30   ,5.91   ,3.87   ,4.91
201604   ,5.35   ,4.60   ,3.32   ,4.33   ,5.93   ,5.31
201605  ,-0.45  ,-1.39   ,0.95  ,-1.38  ,-1.53   ,0.02
201606  ,-5.47  ,-0.59   ,1.60  ,-6.83  ,-2.56   ,2.97
201607   ,9.42   ,6.38   ,2.87  ,11.95   ,5.94   ,1.97
201608  ,-0.34  ,-3.44  ,-4.70   ,5.00  ,-1.49  ,-7.65
201609   ,5.35   ,5.95   ,7.98  ,-0.43   ,2.90   ,5.09
201610   ,4.37   ,2.15   ,0.03   ,3.42   ,1.87  ,-0.14
201611  ,-1.42  ,-4.10  ,-7.58   ,0.33  ,-4.84  ,-7.55
201612   ,3.44   ,1.32   ,1.01   ,2.11   ,1.55   ,0.11
201701   ,5.05   ,4.94   ,6.41   ,2.09   ,3.24   ,6.07
201702   ,4.01   ,3.34   ,3.61   ,1.49   ,0.66   ,0.72
201703   ,1.20   ,1.62   ,3.15   ,0.42   ,0.41   ,1.87
201704  ,-0.13   ,0.74  ,-0.48   ,2.20   ,0.89   ,1.13
201705   ,3.87   ,3.07   ,6.88   ,4.34   ,1.69   ,2.66
201706   ,3.20   ,2.95   ,2.17   ,0.09   ,1.23   ,2.01
201707   ,3.28   ,4.37   ,4.45   ,0.58   ,3.42   ,2.18
201708   ,1.26   ,2.53   ,3.60  ,-0.11   ,0.22   ,0.35
201709   ,0.60   ,1.91   ,2.87   ,1.48   ,1.63   ,2.64
201710   ,2.45   ,3.12   ,3.40   ,3.01   ,4.96   ,5.06
