This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Global_ex_US.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
200611   ,5745   ,2290   ,2178    ,598    ,803    ,577
200612   ,5711   ,2276   ,2279    ,592    ,813    ,589
200701   ,5832   ,2271   ,2258    ,587    ,799    ,604
200702   ,5965   ,2217   ,2182    ,594    ,792    ,614
200703   ,5775   ,2316   ,2300    ,597    ,807    ,622
200704   ,5734   ,2364   ,2355    ,612    ,812    ,601
200705   ,5870   ,2381   ,2227    ,621    ,796    ,606
200706   ,6002   ,2229   ,2287    ,607    ,815    ,613
200707   ,5626   ,2345   ,2566    ,636    ,823    ,611
200708   ,5203   ,2611   ,2705    ,634    ,844    ,624
200709   ,4881   ,2704   ,3012    ,631    ,788    ,601
200710   ,5058   ,2754   ,2837    ,604    ,791    ,586
200711   ,5094   ,2954   ,2788    ,597    ,794    ,585
200712   ,5423   ,2804   ,2760    ,596    ,770    ,554
200801   ,5448   ,2949   ,2661    ,610    ,771    ,539
200802   ,5556   ,3043   ,2460    ,597    ,733    ,548
200803   ,5584   ,3007   ,2449    ,589    ,762    ,549
200804   ,5534   ,3000   ,2528    ,576    ,742    ,544
200805   ,5681   ,3000   ,2463    ,556    ,730    ,524
200806   ,6046   ,2933   ,2191    ,549    ,728    ,536
200807   ,6395   ,2883   ,1993    ,560    ,732    ,531
200808   ,6036   ,3175   ,2140    ,538    ,718    ,536
200809   ,5834   ,3225   ,2276    ,546    ,716    ,511
200810   ,6074   ,2947   ,2252    ,536    ,681    ,511
200811   ,5822   ,3107   ,2325    ,505    ,659    ,488
200812   ,5706   ,3236   ,2297    ,490    ,665    ,474
200901   ,5845   ,3167   ,2170    ,497    ,659    ,476
200902   ,6055   ,2889   ,2172    ,503    ,668    ,506
200903   ,5806   ,3094   ,2101    ,510    ,671    ,486
200904   ,5234   ,3303   ,2433    ,500    ,673    ,490
200905   ,5268   ,3074   ,2702    ,511    ,686    ,481
200906   ,5484   ,2990   ,2602    ,535    ,693    ,497
200907   ,5609   ,2907   ,2546    ,542    ,709    ,510
200908   ,5184   ,3005   ,2890    ,536    ,700    ,493
200909   ,5110   ,2762   ,3101    ,543    ,713    ,492
200910   ,5058   ,2682   ,3249    ,539    ,714    ,510
200911   ,4726   ,3093   ,3154    ,536    ,711    ,522
200912   ,4292   ,3216   ,3403    ,526    ,695    ,511
201001   ,4135   ,3264   ,3450    ,517    ,677    ,512
201002   ,4536   ,3460   ,2732    ,548    ,703    ,513
201003   ,4562   ,3113   ,2975    ,536    ,696    ,527
201004   ,4692   ,2845   ,3104    ,528    ,682    ,528
201005   ,4947   ,2575   ,3054    ,544    ,710    ,532
201006   ,4847   ,2765   ,2986    ,529    ,718    ,524
201007   ,5018   ,2676   ,2846    ,546    ,720    ,515
201008   ,4605   ,2962   ,2963    ,542    ,708    ,496
201009   ,5023   ,2688   ,2781    ,528    ,708    ,506
201010   ,4767   ,2947   ,2692    ,512    ,727    ,496
201011   ,5485   ,2477   ,2476    ,533    ,708    ,478
201012   ,5278   ,2568   ,2476    ,533    ,717    ,503
201101   ,4651   ,2879   ,2813    ,527    ,735    ,516
201102   ,5139   ,2539   ,2645    ,527    ,715    ,526
201103   ,4743   ,2466   ,3104    ,527    ,704    ,526
201104   ,4528   ,2413   ,3373    ,529    ,703    ,540
201105   ,4914   ,2274   ,3159    ,548    ,687    ,517
201106   ,4880   ,2416   ,3019    ,536    ,702    ,510
201107   ,4933   ,2439   ,2907    ,527    ,694    ,522
201108   ,4765   ,2581   ,2897    ,535    ,713    ,518
201109   ,4690   ,2514   ,3004    ,543    ,696    ,530
201110   ,4365   ,2668   ,3135    ,551    ,684    ,521
201111   ,4123   ,2985   ,3072    ,541    ,677    ,497
201112   ,4544   ,2908   ,2716    ,527    ,676    ,505
201201   ,4479   ,3090   ,2606    ,537    ,675    ,485
201202   ,4689   ,3147   ,2293    ,550    ,686    ,493
201203   ,4821   ,2929   ,2390    ,528    ,699    ,494
201204   ,4923   ,3025   ,2226    ,537    ,691    ,490
201205   ,4788   ,3042   ,2328    ,543    ,684    ,486
201206   ,4742   ,2925   ,2463    ,534    ,687    ,491
201207   ,4533   ,3024   ,2601    ,515    ,684    ,475
201208   ,5019   ,3020   ,2093    ,507    ,676    ,473
201209   ,5311   ,2816   ,1972    ,514    ,659    ,475
201210   ,5583   ,2363   ,2081    ,511    ,673    ,476
201211   ,5215   ,2611   ,2206    ,521    ,655    ,465
201212   ,5193   ,2614   ,2215    ,489    ,666    ,463
201301   ,5290   ,2655   ,2015    ,492    ,662    ,463
201302   ,5562   ,2411   ,1990    ,479    ,655    ,478
201303   ,5589   ,2312   ,2070    ,490    ,655    ,472
201304   ,5730   ,2127   ,2060    ,490    ,649    ,484
201305   ,5925   ,2069   ,1946    ,487    ,647    ,455
201306   ,6165   ,1913   ,1810    ,498    ,628    ,465
201307   ,5791   ,1986   ,2061    ,478    ,653    ,463
201308   ,5573   ,2167   ,2075    ,475    ,650    ,457
201309   ,5588   ,2123   ,2078    ,487    ,659    ,457
201310   ,5343   ,2194   ,2248    ,490    ,659    ,470
201311   ,5328   ,2055   ,2446    ,494    ,631    ,475
201312   ,5126   ,2276   ,2422    ,486    ,638    ,470
201401   ,5129   ,2092   ,2557    ,488    ,632    ,483
201402   ,5309   ,2060   ,2364    ,502    ,651    ,487
201403   ,4575   ,2345   ,2812    ,494    ,666    ,465
201404   ,4397   ,2573   ,2738    ,489    ,665    ,485
201405   ,4005   ,2639   ,3035    ,484    ,666    ,483
201406   ,4259   ,2328   ,3081    ,504    ,649    ,481
201407   ,4329   ,2305   ,2971    ,516    ,653    ,487
201408   ,4301   ,2331   ,2972    ,519    ,671    ,475
201409   ,4319   ,2323   ,2965    ,501    ,681    ,480
201410   ,4246   ,2255   ,3099    ,494    ,660    ,490
201411   ,4171   ,2428   ,3045    ,477    ,670    ,478
201412   ,4316   ,2711   ,2649    ,477    ,646    ,477
201501   ,4471   ,2572   ,2540    ,488    ,645    ,493
201502   ,4941   ,2087   ,1937    ,478    ,637    ,495
201503   ,5117   ,2521   ,1950    ,485    ,641    ,479
201504   ,5457   ,2257   ,1807    ,474    ,646    ,487
201505   ,5445   ,2209   ,1902    ,483    ,659    ,499
201506   ,5252   ,2147   ,2221    ,486    ,696    ,497
201507   ,5395   ,2033   ,2167    ,511    ,692    ,503
201508   ,5238   ,2169   ,2197    ,495    ,686    ,497
201509   ,5250   ,2094   ,2006    ,497    ,678    ,517



  Average Firm Size
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011       ,70.97      ,129.89      ,122.57     ,2874.27     ,2744.69     ,2405.07
199012       ,67.28      ,117.15      ,115.70     ,2890.61     ,2458.14     ,2095.14
199101       ,75.05      ,114.88      ,118.54     ,2373.48     ,2818.26     ,2340.53
199102       ,80.10      ,115.33      ,121.49     ,1982.91     ,2948.15     ,2928.39
199103       ,97.31      ,128.60      ,126.83     ,1858.78     ,3132.38     ,3494.19
199104       ,92.27      ,123.06      ,121.23     ,1697.29     ,3060.36     ,3221.26
199105       ,88.16      ,121.65      ,129.61     ,2313.83     ,2631.19     ,3248.97
199106       ,92.98      ,118.07      ,124.88     ,1993.88     ,3030.49     ,2928.04
199107       ,88.42      ,120.34      ,107.88     ,1606.16     ,2427.57     ,3481.72
199108       ,90.56      ,123.15      ,102.65     ,1557.48     ,2649.47     ,3633.42
199109       ,87.41      ,117.53      ,106.75     ,1541.55     ,2488.77     ,3554.87
199110       ,90.35      ,135.08      ,110.66     ,1618.47     ,2795.24     ,3558.71
199111       ,93.80      ,126.42      ,107.28     ,1616.83     ,2796.76     ,3701.65
199112       ,87.91      ,124.16      ,102.11     ,1849.30     ,2735.47     ,3041.65
199201       ,91.12      ,126.01      ,104.15     ,1997.49     ,2915.13     ,3034.96
199202       ,84.98      ,121.29      ,108.19     ,2379.26     ,2923.96     ,2412.02
199203       ,88.01      ,116.50       ,93.94     ,1847.76     ,2724.55     ,2754.92
199204       ,81.85      ,107.60       ,87.57     ,1787.67     ,2408.29     ,2669.86
199205       ,81.82      ,101.49       ,86.02     ,1875.30     ,2430.35     ,2518.30
199206       ,86.96      ,110.90       ,88.11     ,1802.25     ,2751.41     ,2726.99
199207       ,83.37      ,105.08       ,85.90     ,1649.30     ,2592.82     ,2669.84
199208       ,77.15       ,99.36       ,84.71     ,1852.78     ,2511.38     ,2360.58
199209       ,80.79      ,103.65       ,91.26     ,2112.35     ,2637.55     ,2676.52
199210       ,80.41       ,97.89       ,85.66     ,1580.49     ,2747.93     ,2856.35
199211       ,74.96       ,91.98       ,80.14     ,1610.35     ,2642.52     ,2511.39
199212       ,72.44       ,94.09       ,84.36     ,1634.99     ,2673.88     ,2580.78
199301       ,76.41       ,90.61       ,81.02     ,1565.98     ,2674.12     ,2683.17
199302       ,73.58       ,94.88       ,79.84     ,1412.01     ,2682.71     ,2702.36
199303       ,77.06       ,94.56       ,81.54     ,1502.79     ,2581.19     ,3042.02
199304       ,81.08      ,107.88       ,86.07     ,1631.62     ,2647.79     ,3639.07
199305       ,88.58      ,114.98       ,96.10     ,2008.08     ,2769.01     ,3957.28
199306       ,93.26      ,121.59       ,93.40     ,1764.14     ,3004.78     ,3925.90
199307       ,83.62      ,117.76       ,97.84     ,2205.68     ,2695.14     ,3430.81
199308       ,85.07      ,118.53      ,103.39     ,2443.85     ,2920.36     ,3397.03
199309       ,91.29      ,126.39      ,106.44     ,2331.21     ,3493.19     ,3135.37
199310       ,88.87      ,125.04       ,99.39     ,2276.96     ,3349.98     ,3005.73
199311       ,87.94      ,122.98       ,99.08     ,2356.31     ,3730.84     ,2652.38
199312       ,83.78      ,111.53       ,89.80     ,2086.28     ,2849.23     ,3075.86
199401       ,91.39      ,114.02       ,90.67     ,2172.98     ,3196.13     ,3076.65
199402       ,96.29      ,124.79      ,105.63     ,2193.89     ,3510.17     ,3500.91
199403       ,92.62      ,126.14      ,100.53     ,2346.69     ,3569.70     ,3059.85
199404       ,92.29      ,124.07       ,93.58     ,2389.68     ,3265.86     ,2909.61
199405       ,93.14      ,122.08      ,100.91     ,2647.60     ,3334.24     ,2821.56
199406       ,95.28      ,121.19       ,97.98     ,2302.93     ,3466.51     ,2987.91
199407       ,98.34      ,118.86       ,99.47     ,2772.97     ,3061.18     ,3190.25
199408       ,87.84      ,126.04      ,104.85     ,3372.56     ,2846.25     ,2892.52
199409       ,92.43      ,123.17      ,107.80     ,3522.90     ,2950.12     ,2889.32
199410       ,90.68      ,121.84      ,100.81     ,2590.74     ,3050.93     ,3267.84
199411       ,91.45      ,124.36      ,103.65     ,3572.34     ,3227.45     ,2572.09
199412       ,82.29      ,116.64      ,102.10     ,3252.29     ,3013.19     ,2605.24
199501       ,86.88      ,120.26       ,96.52     ,3094.55     ,3247.26     ,2524.10
199502       ,78.97      ,113.93       ,99.16     ,2747.17     ,3165.49     ,2458.05
199503       ,76.96      ,114.49      ,101.62     ,2569.92     ,3176.49     ,2599.40
199504       ,84.49      ,117.91      ,107.03     ,2074.13     ,3386.41     ,3613.47
199505       ,88.60      ,123.50      ,105.90     ,2097.56     ,3572.20     ,3882.02
199506       ,89.56      ,114.59      ,106.41     ,1986.10     ,3442.47     ,3887.02
199507       ,87.20      ,119.27      ,106.15     ,1812.85     ,3217.26     ,4271.37
199508       ,92.23      ,122.01      ,110.11     ,2005.64     ,3555.06     ,4210.33
199509       ,89.82      ,116.22      ,108.64     ,1888.31     ,3315.59     ,4213.37
199510       ,89.38      ,114.92      ,110.93     ,2012.94     ,3167.96     ,4404.37
199511       ,87.67      ,114.33      ,105.68     ,1888.64     ,3279.76     ,4231.82
199512       ,87.31      ,114.82      ,109.29     ,2027.02     ,3506.70     ,4049.26
199601       ,89.93      ,120.22      ,112.87     ,1939.62     ,3752.76     ,4209.84
199602       ,90.11      ,120.04      ,118.97     ,1912.26     ,3588.22     ,4407.58
199603       ,89.95      ,123.37      ,118.35     ,2081.39     ,3811.14     ,3798.28
199604       ,90.29      ,123.65      ,118.21     ,2705.98     ,3670.04     ,3573.50
199605       ,95.66      ,130.15      ,118.61     ,2867.75     ,3863.05     ,3567.29
199606       ,91.98      ,128.14      ,118.39     ,3522.20     ,3561.91     ,3019.16
199607       ,93.23      ,125.39      ,115.10     ,3328.31     ,3966.86     ,2675.87
199608       ,90.52      ,119.94      ,112.67     ,3350.64     ,3398.85     ,3111.60
199609       ,90.44      ,124.14      ,110.34     ,3098.64     ,3511.23     ,3186.03
199610       ,88.15      ,127.18      ,114.40     ,3589.00     ,3516.98     ,3126.41
199611       ,90.86      ,121.80      ,110.60     ,3107.09     ,3497.33     ,3350.36
199612       ,90.00      ,124.85      ,116.46     ,3644.62     ,3622.07     ,3323.76
199701       ,93.66      ,118.45      ,112.80     ,3106.43     ,3762.41     ,3613.14
199702       ,94.48      ,113.79      ,101.38     ,2809.31     ,3496.63     ,3702.92
199703       ,92.52      ,114.20      ,107.71     ,2883.39     ,3289.58     ,3980.27
199704       ,92.32      ,113.43      ,104.81     ,2811.25     ,3370.62     ,4051.34
199705       ,91.42      ,114.82      ,105.51     ,2400.24     ,3500.30     ,4668.44
199706       ,97.78      ,126.45      ,113.00     ,2568.17     ,3589.95     ,5138.75
199707      ,101.30      ,133.67      ,114.61     ,2644.23     ,4087.18     ,5311.69
199708       ,98.25      ,135.30      ,126.92     ,2227.95     ,4143.37     ,6325.81
199709       ,90.56      ,130.01      ,126.06     ,2145.12     ,3575.61     ,5945.25
199710       ,93.53      ,132.06      ,128.21     ,2730.82     ,4516.75     ,5334.96
199711       ,88.78      ,123.27      ,115.56     ,2220.63     ,3839.37     ,5521.41
199712       ,83.80      ,118.18      ,115.89     ,2887.93     ,4118.49     ,4976.12
199801       ,81.67      ,120.48      ,116.10     ,2479.35     ,4274.71     ,5810.90
199802       ,88.81      ,118.48      ,123.62     ,2450.60     ,4252.69     ,6299.95
199803       ,92.88      ,129.58      ,131.71     ,2770.30     ,4466.94     ,6738.65
199804       ,92.29      ,138.97      ,142.76     ,2664.19     ,5014.07     ,6813.94
199805       ,91.93      ,141.62      ,141.62     ,2764.16     ,5727.58     ,6060.00
199806       ,92.30      ,135.58      ,145.76     ,3546.07     ,5547.39     ,5633.21
199807       ,92.18      ,135.19      ,138.51     ,4448.43     ,5343.92     ,5617.53
199808       ,89.94      ,132.41      ,137.88     ,4350.00     ,5428.75     ,6040.49
199809       ,82.17      ,118.62      ,124.41     ,3356.22     ,4773.91     ,6037.69
199810       ,82.53      ,105.46      ,115.07     ,3873.96     ,4842.91     ,4774.51
199811       ,93.15      ,113.37      ,124.16     ,4047.90     ,5041.72     ,6307.94
199812       ,92.30      ,123.65      ,141.50     ,4509.68     ,5533.81     ,6186.47
199901       ,93.43      ,127.01      ,144.15     ,4648.16     ,6297.03     ,6241.07
199902       ,93.80      ,132.32      ,152.85     ,4640.18     ,6279.46     ,6899.27
199903       ,94.93      ,128.53      ,139.00     ,4428.94     ,6179.89     ,6651.18
199904       ,99.07      ,133.14      ,144.05     ,4139.83     ,6951.99     ,6920.08
199905      ,106.29      ,139.67      ,149.31     ,3669.01     ,7015.39     ,7551.22
199906      ,100.34      ,133.03      ,143.04     ,3278.81     ,6195.36     ,7553.64
199907      ,105.46      ,137.11      ,150.74     ,4537.02     ,6415.33     ,6677.29
199908      ,104.58      ,139.52      ,161.24     ,4549.62     ,6442.72     ,7325.65
199909      ,102.86      ,142.86      ,172.48     ,4827.19     ,6531.55     ,6942.68
199910      ,103.65      ,146.01      ,175.42     ,4879.60     ,6904.48     ,7070.55
199911      ,110.23      ,147.18      ,164.16     ,5253.84     ,7921.02     ,7723.59
199912      ,121.55      ,150.04      ,169.83     ,5153.60     ,8584.17     ,9403.66
200001      ,132.38      ,156.63      ,181.76     ,5862.41     ,8333.17    ,13095.02
200002      ,118.16      ,149.38      ,188.78     ,5485.41     ,7294.24    ,11879.43
200003      ,131.26      ,153.36      ,175.42     ,5946.64     ,7980.51    ,12186.22
200004      ,140.36      ,152.90      ,166.42     ,6022.00     ,8123.91    ,12966.22
200005      ,137.38      ,141.45      ,150.43     ,5003.88     ,8521.15    ,12391.22
200006      ,126.54      ,146.13      ,156.98     ,4615.19     ,8590.44    ,10624.68
200007      ,126.49      ,158.22      ,162.47     ,4663.80     ,8594.41    ,11069.45
200008      ,117.75      ,155.20      ,163.09     ,4452.39     ,8587.35    ,10183.76
200009      ,123.84      ,154.84      ,162.98     ,4620.24     ,8631.22    ,10295.54
200010      ,112.29      ,150.14      ,167.89     ,4888.44     ,8383.90     ,8894.13
200011      ,102.69      ,146.89      ,163.51     ,6081.39     ,8371.56     ,7740.45
200012       ,98.58      ,148.84      ,159.66     ,6079.74     ,9055.49     ,6083.45
200101       ,99.39      ,149.39      ,167.17     ,8511.44     ,7716.46     ,6238.32
200102       ,96.87      ,158.92      ,184.78     ,8120.93     ,6926.26     ,7470.31
200103       ,90.62      ,146.68      ,178.90     ,7089.32     ,6832.46     ,5825.94
200104       ,80.47      ,139.02      ,164.42     ,7520.38     ,5895.46     ,5014.20
200105       ,84.82      ,143.14      ,172.47     ,8396.30     ,6486.67     ,5253.80
200106       ,83.58      ,140.26      ,162.49     ,6961.11     ,6884.26     ,4876.80
200107       ,82.33      ,130.16      ,154.19     ,7069.14     ,6473.39     ,4632.05
200108       ,78.02      ,127.46      ,155.52     ,7010.77     ,6241.42     ,4666.39
200109       ,78.15      ,128.78      ,150.11     ,6415.86     ,6154.67     ,4691.47
200110       ,68.48      ,115.21      ,136.88     ,6298.22     ,5857.98     ,3859.82
200111       ,72.30      ,111.01      ,132.05     ,6534.84     ,6244.10     ,3439.62
200112       ,72.67      ,115.92      ,132.85     ,6570.49     ,6265.48     ,4015.73
200201       ,76.32      ,110.33      ,126.98     ,6231.52     ,7382.79     ,3621.30
200202       ,70.58      ,114.99      ,124.82     ,5986.02     ,6315.04     ,4224.78
200203       ,72.70      ,117.26      ,121.91     ,5421.90     ,6643.44     ,4592.59
200204       ,75.90      ,120.81      ,129.81     ,6192.36     ,7030.71     ,4393.65
200205       ,77.32      ,126.15      ,128.13     ,6203.53     ,7219.10     ,4021.44
200206       ,78.20      ,129.56      ,136.01     ,7075.17     ,6229.90     ,4481.46
200207       ,76.01      ,126.78      ,126.32     ,6779.87     ,6739.50     ,3432.02
200208       ,65.73      ,118.49      ,115.75     ,5681.86     ,5840.56     ,3441.87
200209       ,65.95      ,116.97      ,110.97     ,5893.49     ,5718.89     ,3400.13
200210       ,57.99      ,101.30      ,102.91     ,5685.73     ,4724.31     ,2844.16
200211       ,61.43      ,101.82      ,108.56     ,5881.90     ,5522.93     ,3102.55
200212       ,64.42      ,110.25      ,112.38     ,5652.14     ,6438.82     ,3005.90
200301       ,64.99      ,106.53      ,110.00     ,5471.02     ,6092.16     ,2730.10
200302       ,62.90      ,104.45      ,108.51     ,5021.10     ,5974.19     ,2675.28
200303       ,64.20      ,102.37      ,100.33     ,4884.39     ,5799.03     ,2504.79
200304       ,61.36       ,98.45      ,101.20     ,4453.23     ,5913.59     ,2554.94
200305       ,66.10      ,106.72      ,111.11     ,4457.27     ,6624.32     ,3262.36
200306       ,70.31      ,113.58      ,121.00     ,4739.85     ,6363.69     ,4095.15
200307       ,70.95      ,120.37      ,121.90     ,5337.50     ,5867.97     ,4242.21
200308       ,74.86      ,122.10      ,122.47     ,5404.39     ,5929.70     ,4393.55
200309       ,77.93      ,128.13      ,125.06     ,6068.16     ,5706.41     ,4068.53
200310       ,82.96      ,131.43      ,124.36     ,6147.09     ,5227.57     ,4881.39
200311       ,86.18      ,139.40      ,127.29     ,8065.40     ,5529.64     ,3534.05
200312       ,91.31      ,137.05      ,129.93     ,9072.08     ,5418.91     ,3349.54
200401      ,102.82      ,146.08      ,135.65     ,8443.66     ,6540.55     ,4126.98
200402      ,101.75      ,153.56      ,148.05     ,7821.97     ,6710.54     ,4550.33
200403      ,107.75      ,159.74      ,142.49     ,7932.66     ,7209.15     ,4352.16
200404      ,110.44      ,163.04      ,143.22     ,7891.76     ,6679.14     ,4713.81
200405      ,104.99      ,155.06      ,139.97     ,7939.81     ,6658.94     ,3846.52
200406      ,102.37      ,155.92      ,140.26     ,7602.45     ,6997.92     ,3738.56
200407      ,105.61      ,165.88      ,146.02     ,7791.54     ,7077.57     ,3924.26
200408       ,97.09      ,164.33      ,146.68     ,8049.67     ,6492.59     ,3684.64
200409       ,95.53      ,169.02      ,154.02     ,7295.97     ,7117.87     ,3819.55
200410       ,97.88      ,172.92      ,166.75     ,6492.61     ,7386.80     ,4808.08
200411       ,98.25      ,173.49      ,179.61     ,7034.47     ,7286.12     ,5217.20
200412      ,103.33      ,185.46      ,187.94     ,7529.39     ,7578.63     ,5212.15
200501      ,105.16      ,198.55      ,188.31     ,8758.49     ,8040.72     ,4239.48
200502      ,104.02      ,203.17      ,197.63     ,8225.27     ,7760.11     ,4311.06
200503      ,105.67      ,207.37      ,208.92     ,8806.91     ,8250.76     ,3883.14
200504      ,103.90      ,208.35      ,194.91     ,7814.52     ,8222.83     ,4325.58
200505      ,106.45      ,204.15      ,184.32     ,7830.03     ,7847.02     ,3956.51
200506      ,104.85      ,195.65      ,178.38     ,7384.87     ,8421.06     ,3696.87
200507      ,110.08      ,203.73      ,179.43     ,7196.28     ,8199.37     ,4336.44
200508      ,112.40      ,207.59      ,193.00     ,8176.35     ,7899.56     ,4272.32
200509      ,115.22      ,207.96      ,197.33     ,7966.76     ,8677.93     ,4082.84
200510      ,119.79      ,215.55      ,198.75     ,8468.13     ,8850.66     ,4607.33
200511      ,115.57      ,209.04      ,193.78     ,7658.26     ,8593.04     ,4892.48
200512      ,118.23      ,209.95      ,200.85     ,6993.84     ,9059.10     ,5440.25
200601      ,124.02      ,217.82      ,211.83     ,7176.30     ,9374.89     ,5934.35
200602      ,136.96      ,237.08      ,226.45     ,7030.71     ,9842.04     ,7023.49
200603      ,136.63      ,229.44      ,229.64     ,7547.75     ,9799.76     ,6427.65
200604      ,138.69      ,237.82      ,241.05     ,8322.60     ,9601.46     ,6639.41
200605      ,143.49      ,250.47      ,252.97     ,8956.87     ,9582.48     ,7130.17
200606      ,142.75      ,220.69      ,227.67     ,8438.20     ,9598.86     ,6551.09
200607      ,143.35      ,219.74      ,216.06     ,9163.84     ,8736.93     ,7136.02
200608      ,139.47      ,229.19      ,218.48     ,9020.96     ,9585.54     ,6952.91
200609      ,148.28      ,239.47      ,215.36     ,8061.25    ,10111.73     ,8140.53
200610      ,144.37      ,233.25      ,224.36     ,8703.53    ,10130.91     ,7564.21
200611      ,148.90      ,247.37      ,235.53     ,9866.41    ,10380.43     ,7442.90
200612      ,154.54      ,250.74      ,235.80     ,9789.43    ,10947.38     ,7661.64
200701      ,159.11      ,250.79      ,245.52    ,11083.14    ,10422.70     ,8228.02
200702      ,157.85      ,268.34      ,246.07    ,10331.29    ,11279.87     ,7966.52
200703      ,158.19      ,272.03      ,237.87    ,10397.51    ,10891.33     ,8322.81
200704      ,162.43      ,268.53      ,246.84    ,10590.18    ,10954.84     ,8824.93
200705      ,167.39      ,278.60      ,265.45    ,11191.60    ,10942.54     ,9572.44
200706      ,168.12      ,290.92      ,265.40    ,11496.96    ,11637.43     ,8884.22
200707      ,169.24      ,279.20      ,263.33    ,11098.22    ,11213.15     ,9185.38
200708      ,165.02      ,261.09      ,259.38    ,11090.09    ,10541.28     ,9170.06
200709      ,160.52      ,249.29      ,239.50    ,11118.91    ,10871.90     ,9186.12
200710      ,171.31      ,255.38      ,257.83    ,10451.01    ,12248.27    ,10655.94
200711      ,178.35      ,264.49      ,262.35    ,10149.57    ,12933.88    ,11947.55
200712      ,171.52      ,247.53      ,259.11     ,9212.08    ,12805.60    ,12355.98
200801      ,168.94      ,236.94      ,244.99     ,8132.57    ,12427.70    ,13288.46
200802      ,153.30      ,222.20      ,224.22     ,7906.69    ,10150.01    ,13957.24
200803      ,164.06      ,223.47      ,221.60     ,6732.71    ,11647.24    ,13342.64
200804      ,160.63      ,218.97      ,214.26     ,7539.24    ,11323.14    ,12943.13
200805      ,166.42      ,230.32      ,232.15     ,7889.00    ,13058.93    ,13002.67
200806      ,166.09      ,241.01      ,241.73     ,7513.62    ,12842.99    ,13907.19
200807      ,150.10      ,220.47      ,238.24     ,7052.13    ,11915.05    ,12412.28
200808      ,141.38      ,210.98      ,223.86     ,7231.55    ,11472.13    ,12057.70
200809      ,133.43      ,196.93      ,219.19     ,6611.92    ,11520.15    ,11507.35
200810      ,111.35      ,177.53      ,189.21     ,5738.08    ,10962.19     ,8905.01
200811       ,90.80      ,142.60      ,134.66     ,4801.91     ,8185.16     ,8422.35
200812       ,84.54      ,129.79      ,137.86     ,5055.89     ,6734.28     ,8896.62
200901       ,92.15      ,138.93      ,142.51     ,5778.08     ,7343.73     ,8899.04
200902       ,83.67      ,127.63      ,138.70     ,4908.10     ,6510.79     ,7951.99
200903       ,72.56      ,117.23      ,128.22     ,4228.57     ,5997.55     ,7266.01
200904       ,81.22      ,116.06      ,123.12     ,4814.97     ,6166.57     ,7596.21
200905       ,92.73      ,130.56      ,135.21     ,6048.65     ,7653.20     ,6756.90
200906      ,103.49      ,152.19      ,154.74     ,5868.72     ,9206.60     ,7215.28
200907      ,103.39      ,149.04      ,157.91     ,6085.91     ,9010.83     ,6604.02
200908      ,109.49      ,163.95      ,170.23     ,7988.69     ,9570.52     ,6820.68
200909      ,116.88      ,178.57      ,172.34     ,7927.28     ,9343.61     ,8053.46
200910      ,114.78      ,190.43      ,185.98     ,9005.09     ,9976.31     ,7104.62
200911      ,112.16      ,178.79      ,184.63    ,12123.25     ,8130.00     ,5776.91
200912      ,113.84      ,176.65      ,191.01    ,11423.49     ,9069.89     ,6527.99
201001      ,124.03      ,182.53      ,180.14    ,10656.46     ,9526.18     ,7637.53
201002      ,117.17      ,176.68      ,189.02     ,9504.95     ,9072.87     ,7133.83
201003      ,117.44      ,178.12      ,187.76     ,9363.96     ,9826.66     ,6337.31
201004      ,126.48      ,192.04      ,197.25     ,9907.81    ,10450.06     ,7114.01
201005      ,121.32      ,204.06      ,198.71     ,8737.98    ,11078.62     ,6234.16
201006      ,107.16      ,183.74      ,172.02     ,8515.09     ,9681.02     ,5091.37
201007      ,107.63      ,182.67      ,170.95     ,7972.34     ,9115.80     ,5804.48
201008      ,116.50      ,190.23      ,185.87     ,9345.71    ,10169.17     ,5888.99
201009      ,115.49      ,194.29      ,176.91     ,9496.22     ,8954.91     ,6505.38
201010      ,132.42      ,198.27      ,197.28     ,9449.01     ,9876.55     ,8209.08
201011      ,135.73      ,219.58      ,214.67    ,10660.34    ,10647.23     ,7387.31
201012      ,131.58      ,205.01      ,212.19    ,10549.25    ,10037.86     ,6369.80
201101      ,140.84      ,210.02      ,223.76    ,10657.75    ,10861.29     ,7232.21
201102      ,137.21      ,233.04      ,241.78    ,11374.24    ,11113.36     ,7173.17
201103      ,145.75      ,236.49      ,235.03    ,11405.39    ,11661.69     ,7770.84
201104      ,143.87      ,240.99      ,215.66     ,9970.13    ,11851.82     ,8030.69
201105      ,150.84      ,255.75      ,234.25    ,10982.50    ,11964.46     ,9172.79
201106      ,143.77      ,253.22      ,227.44    ,10825.86    ,11941.82     ,8111.76
201107      ,146.24      ,245.04      ,224.03     ,9644.40    ,12749.92     ,7915.08
