This file was created by CMPT_ME_PRIOR_RETS using the 201509 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  PRIOR_RET is from -60 to -13.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
197207,  -2.93,  -2.72,  -4.32,  -2.08,  -0.90,  -2.77
197208,   0.99,   1.45,   0.13,   5.50,   5.11,   2.01
197209,  -3.68,  -2.93,  -4.47,  -3.67,  -1.46,  -2.00
197210,  -2.76,  -1.19,  -2.33,   1.17,   1.50,  -0.53
197211,   4.00,   5.78,   5.84,   7.44,   6.69,   6.86
197212,  -3.55,  -2.68,  -2.29,  -2.16,  -1.09,   0.21
197301,  -0.55,  -2.46,  -6.81,  -6.58,  -4.48,  -6.62
197302,  -7.39,  -6.66,  -8.56,  -6.17,  -4.14,  -5.92
197303,  -1.91,  -2.36,  -3.45,  -1.11,  -1.70,  -1.87
197304,  -7.05,  -6.30,  -8.78,  -3.71,  -3.66,  -7.50
197305, -10.63,  -7.87,  -8.39,  -5.91,  -2.97,  -4.82
197306,  -2.40,  -3.88,  -4.44,  -2.33,  -2.17,  -2.44
197307,  13.73,  10.28,  16.25,  10.51,   4.27,  10.71
197308,  -5.33,  -5.00,  -5.21,  -1.46,  -1.93,  -2.47
197309,   7.37,   9.73,  10.31,  12.16,  10.13,   8.92
197310,   1.47,   0.77,  -1.19,   1.55,  -0.60,  -0.93
197311, -19.64, -16.96, -20.19, -18.04, -13.75, -15.74
197312,  -7.17,  -1.75,  -3.45,   4.07,   2.19,   1.41
197401,  24.30,  13.00,  12.76,  11.05,   5.01,   1.62
197402,   0.64,   0.98,  -2.06,   3.87,   2.00,  -0.51
197403,   1.25,   0.88,  -0.20,  -1.01,  -3.14,  -2.38
197404,  -5.27,  -4.34,  -6.16,  -2.52,  -6.11,  -6.00
197405,  -8.20,  -7.22,  -6.75,  -7.00,  -6.37,  -5.08
197406,  -2.56,  -1.89,  -1.87,  -4.39,  -3.29,  -1.96
197407,  -4.29,  -2.71,  -5.79,  -4.11,  -3.45,  -5.64
197408,  -6.64,  -7.87,  -7.80,  -7.85,  -7.93, -10.80
197409,  -8.58,  -6.44,  -9.00,  -8.78,  -7.02, -10.03
197410,   7.79,   9.94,  11.66,  11.86,  12.82,  19.30
197411,  -6.91,  -4.88,  -4.62,  -2.78,  -2.68,  -2.92
197412, -10.88,  -6.98,  -4.98,  -5.10,  -3.99,  -3.10
197501,  41.90,  29.62,  25.32,  28.77,  22.99,  15.01
197502,   5.58,   2.73,   4.17,   6.42,   3.86,   5.30
197503,  13.36,   7.27,   6.94,   9.30,   4.31,   4.77
197504,   1.18,   2.70,   5.15,   6.31,   3.38,   6.26
197505,   8.10,   7.45,   7.02,   6.78,   6.07,   5.77
197506,  11.10,   7.06,   7.00,   6.91,   7.43,   5.99
197507,   0.15,  -1.30,  -2.09,  -4.76,  -5.86,  -6.00
197508,  -7.58,  -4.99,  -4.50,  -3.34,  -2.57,  -2.09
197509,  -5.37,  -2.12,  -2.13,  -4.43,  -2.92,  -4.02
197510,  -0.64,   2.31,   1.63,   6.17,   6.76,   3.77
197511,   1.80,   3.36,   1.57,   5.54,   4.23,   2.04
197512,  -1.40,  -0.91,  -0.74,  -0.83,  -0.50,  -0.07
197601,  31.46,  21.32,  17.73,  20.11,  14.15,  13.17
197602,  19.40,   9.39,   9.29,   7.13,   1.58,   1.54
197603,   1.00,   0.42,   0.39,   2.86,   1.96,   1.27
197604,  -3.16,  -1.14,  -1.46,  -3.33,  -1.06,  -0.30
197605,  -4.49,  -0.93,   0.60,  -3.08,  -1.26,   0.00
197606,   2.85,   3.90,   3.87,   7.77,   5.68,   5.28
197607,  -0.20,   0.65,  -0.38,  -1.21,   0.46,  -1.51
197608,  -3.30,  -0.77,  -2.51,  -1.58,   0.50,  -1.18
197609,   1.60,   2.06,   3.22,   1.71,   2.52,   2.02
197610,  -3.35,  -1.78,  -1.68,  -3.61,  -2.21,  -2.34
197611,   1.98,   3.22,   2.90,   3.71,   2.41,   2.31
197612,  12.79,   9.63,   8.54,   8.56,   7.31,   6.42
197701,   6.84,   4.87,   3.10,  -1.94,  -2.54,  -3.30
197702,  -0.80,  -0.86,   0.26,  -3.87,  -2.27,  -1.46
197703,   0.53,   0.77,   1.01,  -1.08,  -0.20,   0.50
197704,   1.36,   1.38,   1.38,   1.79,   1.44,   1.27
197705,   0.06,   0.87,  -0.98,  -0.75,  -0.87,  -1.17
197706,   7.78,   6.89,   5.49,   7.58,   6.01,   4.52
197707,   0.86,  -0.01,  -0.62,  -1.47,  -0.87,  -2.92
197708,  -1.90,  -1.42,  -2.53,   0.18,  -1.87,  -2.44
197709,   1.86,   0.70,   0.66,   0.09,   0.13,   0.09
197710,  -3.25,  -2.61,  -2.25,  -3.73,  -3.68,  -2.98
197711,   9.73,   9.14,   7.38,   8.50,   5.20,   5.03
197712,   0.09,   1.37,   1.81,   0.13,   0.98,   0.89
197801,   0.95,  -1.05,  -2.84,  -5.32,  -5.22,  -5.76
197802,   3.86,   2.77,   2.77,  -1.26,  -0.54,  -0.65
197803,   8.93,   6.42,   5.00,   5.81,   4.31,   4.53
197804,   9.33,   7.21,   8.26,   8.60,   6.73,   8.66
197805,   8.57,   6.35,   6.31,   4.29,   2.01,   3.93
197806,   1.39,   1.06,   0.68,  -1.18,   0.17,  -1.49
197807,   5.09,   5.04,   5.34,   6.75,   5.07,   5.56
197808,  12.32,   8.04,   8.46,   4.78,   3.90,   5.93
197809,   1.05,   0.86,  -0.36,  -1.55,  -0.57,  -1.91
197810, -22.07, -16.99, -19.30, -14.25, -11.33, -14.91
197811,   4.22,   4.68,   6.39,   3.70,   2.74,   4.11
197812,   0.58,   1.05,   2.66,   1.36,   0.90,   2.03
197901,  11.53,  10.48,   9.38,   5.60,   6.11,   6.19
197902,  -1.68,  -1.33,  -2.34,  -3.69,  -2.76,  -3.28
197903,   8.86,   7.38,   8.58,   8.10,   6.75,   8.11
197904,   3.83,   2.15,   3.14,   1.20,   0.32,   1.22
197905,  -0.32,   1.16,  -1.61,  -1.03,  -0.40,  -1.75
197906,   4.78,   5.34,   5.43,   4.96,   6.53,   5.92
197907,   1.30,   2.84,   2.28,   1.97,   2.58,   4.19
197908,   7.33,   7.42,   8.72,   7.15,   5.23,   9.19
197909,   0.60,  -0.91,  -1.06,  -0.02,  -0.50,  -0.12
197910,  -9.07,  -9.93, -11.13,  -7.60,  -8.62,  -8.76
197911,   5.79,   5.60,   7.58,   6.10,   6.38,  10.13
197912,   7.71,   6.10,   6.22,   3.59,   2.63,   4.93
198001,  11.96,   8.93,   9.41,   6.22,   4.19,   7.39
198002,  -1.18,  -2.35,  -1.87,  -2.58,  -2.74,  -2.22
198003, -17.23, -14.99, -17.32, -11.27, -11.12, -14.89
198004,   5.21,   6.10,   5.56,   5.23,   7.61,   5.98
198005,   6.58,   7.55,   7.83,   8.62,   6.73,   6.90
198006,   3.09,   4.11,   4.84,   2.96,   3.68,   6.50
198007,   9.98,   8.47,  10.99,   8.25,   6.10,  11.10
198008,   8.36,   5.84,   7.35,   2.07,   2.24,   4.83
198009,   4.27,   4.10,   3.38,   1.98,   2.39,   5.02
198010,   3.29,   3.16,   4.35,  -0.69,   1.46,   2.18
198011,   3.01,   3.69,   6.58,   3.62,   7.18,  13.92
198012,  -2.98,  -2.49,  -3.54,   0.30,  -2.06,  -3.55
198101,   5.32,   2.18,  -0.44,   0.78,  -2.03,  -6.73
198102,   1.37,   1.46,   0.32,   3.29,   1.41,   1.01
198103,   9.11,   7.61,   7.26,   7.23,   8.70,   6.38
198104,   5.46,   3.72,   3.33,   0.25,   0.78,  -0.74
198105,   3.50,   2.93,   2.85,   1.64,   1.79,   1.98
198106,   1.44,   1.41,  -1.26,  -1.40,   0.49,  -2.92
198107,  -2.19,  -1.48,  -2.46,  -3.86,  -1.20,   0.97
198108,  -7.17,  -5.72,  -7.66,  -4.64,  -5.22,  -6.98
198109,  -7.93,  -6.56,  -8.89,  -3.58,  -5.28,  -8.87
198110,   5.39,   6.59,   8.34,   4.07,   6.10,  10.09
198111,   1.51,   3.13,   2.40,   4.58,   4.40,   3.72
198112,  -2.87,  -0.80,  -1.69,  -2.51,  -1.93,  -3.39
198201,   0.98,  -1.44,  -1.96,  -0.20,  -2.62,  -6.46
198202,  -1.90,  -1.83,  -5.11,  -0.75,  -2.87,  -8.35
198203,   0.62,  -0.03,  -1.60,   1.74,  -0.59,  -2.47
198204,   4.95,   4.80,   5.97,   5.13,   4.40,   5.17
198205,  -1.59,  -1.22,  -2.40,  -2.40,  -3.70,  -4.69
198206,  -1.63,  -1.63,  -3.61,  -1.44,  -1.16,  -3.61
198207,  -0.57,  -0.14,  -0.97,  -1.10,  -3.09,  -2.85
198208,   5.27,   5.63,   7.27,  12.17,  11.93,  12.76
198209,   4.56,   4.35,   3.03,   0.99,   2.77,   3.40
198210,  12.87,  11.48,  13.83,  11.81,  12.39,  15.20
198211,  12.33,   9.67,   9.40,   6.32,   5.04,   6.82
198212,   2.55,   1.74,   2.23,   1.30,   1.04,   1.60
198301,  12.24,   7.31,   9.09,   2.39,   2.87,   4.20
198302,   7.45,   5.95,   5.76,   4.05,   3.55,   4.36
198303,   7.01,   5.93,   4.93,   4.88,   4.31,   3.08
198304,   9.11,   8.32,   6.37,   8.09,   6.00,   6.34
198305,  10.25,   8.31,   8.92,   2.40,   1.86,   4.18
198306,   5.82,   3.51,   4.73,   1.93,   2.37,   5.06
198307,  -0.59,  -0.69,  -1.25,  -2.49,  -2.09,  -3.90
198308,  -4.07,  -1.78,  -1.39,  -0.03,   0.66,  -1.58
198309,   0.46,   2.32,   1.32,   3.28,   2.66,   2.61
198310,  -5.65,  -3.40,  -5.28,  -3.30,  -0.81,  -4.55
198311,   3.53,   3.78,   5.23,   4.22,   3.73,   4.13
198312,  -1.30,   0.04,  -1.61,  -1.31,  -0.92,  -1.92
198401,   3.75,   1.10,  -1.52,  -1.35,  -0.60,  -5.81
198402,  -5.72,  -4.36,  -5.76,  -5.26,  -4.34,  -5.95
198403,   1.12,   1.70,   0.04,   2.64,   2.21,   1.04
198404,  -2.39,  -0.59,  -1.03,  -1.80,  -0.47,   0.11
198405,  -4.03,  -3.35,  -5.23,  -6.98,  -4.79,  -4.65
198406,   1.47,   2.12,   3.09,   0.52,   2.44,   5.97
198407,  -5.44,  -3.27,  -3.07,  -3.55,  -1.94,  -2.55
198408,   8.07,   9.82,  11.45,  11.90,  11.71,  12.35
198409,   1.41,   0.91,   0.38,   0.29,   1.68,  -1.34
198410,  -2.66,  -0.51,  -2.09,  -1.96,   1.46,   0.75
198411,  -3.98,  -1.12,  -2.84,   0.27,   0.19,  -1.71
198412,  -0.48,   0.95,   2.50,   0.58,   2.85,   3.67
198501,  11.71,  11.01,  12.99,   9.41,   7.16,  11.16
198502,   5.37,   3.44,   3.92,   0.87,   1.74,   1.97
198503,  -2.10,  -0.86,  -1.39,   0.28,   0.70,   0.16
198504,  -2.50,   0.06,  -0.76,  -1.21,  -0.07,  -0.31
198505,   0.11,   2.62,   4.00,   4.65,   5.97,   7.53
198506,  -1.45,   1.50,   2.64,   0.43,   3.06,   2.70
198507,   2.85,   2.25,   2.13,   2.83,  -0.60,  -0.77
198508,  -1.44,   0.32,  -0.31,  -0.45,   0.11,  -0.60
198509,  -5.79,  -3.45,  -4.62,  -5.09,  -4.30,  -4.52
198510,   0.10,   2.72,   3.99,   2.13,   5.12,   6.13
198511,   3.48,   5.60,   6.79,   6.97,   6.44,   7.53
198512,   0.58,   4.67,   4.56,   1.96,   4.88,   4.02
198601,   3.82,   2.46,   2.50,   0.31,   2.30,   2.83
198602,   3.64,   7.54,   8.35,   4.18,   8.68,   9.05
198603,   4.18,   5.46,   5.04,   3.54,   5.67,   6.46
198604,  -0.07,   1.48,   2.60,  -1.53,  -1.87,  -0.29
198605,   3.82,   2.54,   4.49,   4.15,   4.80,   6.33
198606,  -0.24,   1.12,   3.01,  -3.31,   0.76,   3.51
198607,  -9.03,  -6.10,  -6.10,  -9.61,  -6.44,  -4.25
198608,   1.97,   3.00,   1.20,  12.03,   7.50,   4.55
198609,  -4.59,  -4.46,  -6.26,  -3.71,  -6.64,  -9.65
198610,   0.88,   2.53,   3.13,   4.53,   5.76,   5.37
198611,  -0.31,   0.01,   0.07,   1.35,   1.31,   0.59
198612,  -3.76,  -2.12,  -2.41,  -1.85,  -2.99,  -3.36
198701,  13.56,  10.26,   9.86,  15.43,  12.43,  11.36
198702,   8.08,   6.17,   6.71,   6.02,   4.37,   6.12
198703,   5.96,   2.74,   0.63,   3.42,   0.46,   0.76
198704,   0.10,  -2.75,  -3.71,   0.27,  -2.02,  -4.41
198705,   2.76,   0.52,  -1.50,   2.71,  -0.15,   0.54
198706,   2.51,   1.76,   2.75,   3.38,   4.26,   5.02
198707,   6.80,   2.93,   3.26,   8.43,   4.58,   3.74
198708,   0.10,   2.61,   2.74,   0.71,   3.42,   4.30
198709,  -0.87,  -0.33,  -1.91,  -0.18,  -1.84,  -3.63
198710, -29.22, -26.13, -26.44, -29.25, -23.47, -21.71
198711,  -5.00,  -2.13,  -4.40,  -5.75,  -5.35,  -5.91
198712,   0.31,   4.36,   5.32,   9.18,   8.19,   7.33
198801,   9.64,   6.07,   5.95,   2.70,   5.60,   5.72
198802,   7.13,   6.71,   8.66,   8.57,   7.22,   5.49
198803,   4.49,   4.80,   4.24,   0.62,  -0.46,  -0.98
198804,   2.06,   2.07,   1.92,   0.75,   1.00,  -0.31
198805,  -1.71,  -0.64,  -1.93,   1.02,   0.20,  -0.20
198806,   4.35,   6.39,   5.36,   7.57,   5.88,   6.10
198807,   0.09,  -0.64,  -0.11,  -3.43,  -1.57,  -0.89
198808,  -3.07,  -1.58,  -1.45,  -3.60,  -1.64,  -2.16
198809,   0.80,   2.56,   3.46,   1.10,   3.75,   4.36
198810,  -2.06,  -0.47,  -0.47,   2.75,   1.01,   1.39
198811,  -4.79,  -3.12,  -3.26,  -2.26,  -2.44,  -2.19
198812,   3.03,   3.26,   2.21,   3.17,   2.29,   1.90
198901,   7.93,   4.71,   2.67,   8.11,   6.08,   5.55
198902,   0.03,   0.75,   0.03,  -0.48,  -0.60,  -1.19
198903,   2.25,   2.63,   1.42,   1.98,   1.84,   1.96
198904,   2.47,   3.26,   3.48,   4.25,   4.99,   5.42
198905,   2.95,   2.68,   2.86,   3.90,   4.54,   4.29
198906,  -1.36,  -0.78,  -0.95,  -0.87,  -0.44,  -0.23
198907,   1.73,   2.61,   3.10,   5.18,   7.10,   8.16
198908,   1.44,   1.90,   2.30,   2.58,   2.42,   3.27
198909,   0.77,  -0.45,   0.45,  -3.00,  -1.22,  -0.18
198910,  -6.03,  -5.06,  -5.70,  -5.92,  -4.10,  -3.46
198911,  -2.32,  -0.11,  -0.29,  -0.10,   1.41,   1.60
198912,  -2.17,  -0.48,  -1.25,   2.55,   1.65,   1.29
199001,  -2.62,  -6.45,  -7.69,  -6.67,  -6.84,  -8.46
199002,   2.78,   2.08,   2.15,   2.74,   1.69,   1.48
199003,   2.30,   2.68,   2.83,   2.79,   1.05,   3.27
199004,  -2.00,  -2.79,  -2.48,  -6.60,  -4.17,  -3.04
199005,   3.49,   3.96,   4.19,   9.82,   8.18,   9.82
199006,   0.67,   0.50,   0.49,  -0.83,  -1.51,  -0.37
199007,  -3.13,  -3.12,  -3.74,  -3.33,  -2.45,  -1.63
199008, -10.91, -10.33, -13.65,  -8.77,  -9.50, -11.08
199009,  -7.73,  -7.27,  -9.01,  -6.43,  -6.05,  -7.45
199010,  -7.35,  -5.79,  -5.48,  -6.86,  -1.61,  -2.00
199011,   0.85,   5.06,   6.08,   9.23,   8.43,   9.73
199012,  -2.59,   1.55,   2.13,   1.72,   3.95,   5.37
199101,  13.02,   6.41,   7.11,  12.31,   5.59,   6.01
199102,  17.27,   9.78,  11.68,   9.06,   8.33,   7.84
199103,  11.32,   5.78,   5.62,   5.53,   3.02,   2.98
199104,   4.79,   2.24,   0.45,   1.05,   1.07,   0.46
199105,   2.78,   2.76,   3.25,   5.48,   4.93,   4.30
199106,  -3.75,  -2.93,  -3.96,  -4.89,  -4.22,  -4.37
199107,   4.02,   2.45,   2.95,   4.82,   3.94,   4.80
199108,   3.66,   2.11,   2.12,   2.12,   2.96,   3.03
199109,   0.58,   0.22,   0.14,  -3.05,  -0.16,  -1.10
199110,   2.75,   2.21,   1.29,   3.27,   1.66,   1.39
199111,  -2.06,  -2.09,  -2.56,  -6.54,  -4.09,  -3.42
199112,   1.03,   4.94,   4.07,  10.69,  10.15,  10.97
199201,  28.19,   9.12,   9.03,  10.14,   1.23,  -0.58
199202,   9.56,   3.84,   2.09,   8.52,   2.06,   1.15
199203,   0.08,  -0.26,  -2.88,  -2.24,  -1.16,  -3.50
199204,  -3.33,  -2.24,  -3.84,   1.04,   2.03,  -0.58
199205,   0.50,   1.54,   0.14,   0.21,   1.06,   0.84
199206,  -3.98,  -3.51,  -5.10,  -1.98,  -1.73,  -2.01
199207,   3.14,   2.97,   1.95,   2.36,   4.14,   4.57
199208,  -3.91,  -1.61,  -0.97,  -5.99,  -2.18,  -1.38
199209,   1.07,   1.57,   1.28,   1.82,   1.78,   2.00
199210,   2.08,   1.37,   3.21,   2.70,   2.05,   2.51
199211,   7.40,   6.68,   8.44,   5.89,   3.58,   5.70
199212,   5.83,   4.55,   2.42,   3.47,   3.07,   1.80
199301,  12.73,   4.07,   3.51,   3.82,   2.30,   0.25
199302,   0.65,  -0.16,  -3.34,   2.08,   2.12,  -1.48
199303,   3.05,   2.96,   1.25,   4.57,   3.17,   2.64
199304,  -0.87,  -2.26,  -4.08,  -0.69,  -2.00,  -3.60
199305,   4.60,   2.90,   3.89,   4.21,   2.57,   2.74
199306,   1.95,   1.12,   0.39,   2.19,   1.30,   0.01
199307,   2.70,   2.07,   0.54,   0.28,   0.15,  -0.03
199308,   3.10,   6.26,   3.16,   6.01,   4.00,   4.22
199309,   3.94,   2.36,   3.10,  -0.41,  -0.19,   0.49
199310,   6.80,   3.80,   3.22,   1.34,   0.62,   0.56
199311,  -1.00,  -1.75,  -2.94,  -1.43,  -2.22,  -2.25
199312,   0.73,   1.22,   2.00,   3.88,   3.06,   2.55
199401,   7.80,   4.17,   3.07,   5.67,   2.47,   2.30
199402,   1.16,  -0.75,  -1.13,  -1.78,  -1.84,  -1.34
199403,  -2.85,  -3.43,  -5.82,  -5.26,  -3.78,  -4.46
199404,  -0.71,  -0.24,  -0.46,  -0.54,   1.65,   0.23
199405,   0.34,   0.69,  -0.04,   1.42,   0.23,  -0.29
199406,  -2.20,  -1.79,  -2.09,  -2.14,  -1.86,  -3.50
199407,   2.05,   1.03,   0.75,   4.16,   3.19,   3.16
199408,   3.32,   3.31,   4.01,   6.51,   3.71,   5.19
199409,   1.70,   1.21,   0.71,  -0.65,  -2.31,  -2.52
199410,   0.43,  -0.40,  -0.61,   1.26,   0.54,   1.76
199411,  -4.45,  -3.48,  -2.96,  -4.99,  -3.77,  -4.40
199412,  -0.73,  -0.72,  -0.66,   0.26,   1.56,   1.42
199501,   4.91,   2.48,   2.40,   1.85,   2.21,   1.78
199502,   3.20,   3.50,   3.12,   4.73,   4.31,   5.70
199503,   1.29,   2.05,   1.47,   3.93,   1.71,   2.67
199504,   3.49,   2.61,   3.17,   2.50,   2.20,   1.85
199505,   2.41,   2.22,   1.86,   2.21,   3.26,   3.73
199506,   6.02,   4.79,   5.41,   1.56,   2.44,   4.29
199507,   5.75,   3.79,   6.14,   3.43,   3.62,   5.25
199508,   4.77,   3.76,   3.91,  -0.19,   2.33,   1.83
199509,   3.60,   3.22,   2.02,   1.82,   2.50,   2.66
199510,  -5.27,  -4.34,  -4.23,  -1.97,  -1.77,  -2.54
199511,  -0.08,   1.70,   1.65,   5.26,   4.75,   5.19
199512,   1.54,   1.46,   1.38,   3.76,   1.84,  -0.96
199601,   5.05,   2.90,   0.75,   1.81,   2.14,   1.80
199602,   3.91,   3.15,   3.16,   1.46,   1.03,   3.15
199603,   3.63,   2.56,   1.66,   3.33,   1.24,   1.33
199604,   7.85,   4.36,   6.38,   4.11,   1.81,   3.62
199605,  11.48,   5.74,   5.17,   2.10,   1.00,   1.96
199606,  -3.28,  -2.12,  -3.18,  -1.69,  -0.14,  -2.83
199607,  -9.19,  -6.10,  -7.84,  -5.95,  -5.30,  -5.90
199608,   3.98,   3.36,   5.26,   4.30,   3.84,   5.73
199609,   2.14,   2.76,   3.00,   2.98,   4.42,   6.00
199610,  -3.14,   0.75,  -0.60,   1.55,   1.85,  -0.27
199611,   1.32,   3.17,   3.98,   5.29,   5.69,   7.53
199612,  -1.38,   1.99,   1.11,   0.12,  -0.41,  -0.83
199701,   8.60,   3.95,   5.71,   2.24,   3.40,   3.53
199702,  -1.19,  -0.88,  -0.45,   0.96,   1.35,  -0.71
199703,  -4.97,  -1.82,  -3.68,  -2.99,  -3.25,  -5.95
199704,  -3.57,  -2.06,  -1.82,   0.64,   2.89,   3.01
199705,   8.01,   9.29,  12.10,   7.36,   6.13,  10.11
199706,   4.21,   5.59,   4.85,   3.64,   3.62,   3.85
199707,   4.71,   5.16,   5.43,   6.44,   6.93,   9.42
199708,   5.27,   2.95,   3.84,   1.04,  -1.63,  -1.89
199709,   9.70,   8.18,  10.11,   5.04,   5.71,   5.86
199710,  -0.40,  -0.81,  -1.98,  -4.48,  -2.31,  -5.39
199711,  -3.27,  -0.81,  -1.21,   3.30,   3.10,   0.79
199712,  -5.91,   1.18,  -0.61,   2.36,   2.87,   1.43
199801,   3.00,  -1.11,  -0.11,  -0.26,  -1.12,  -1.85
199802,   5.64,   6.02,   5.86,   7.67,   6.60,   9.15
199803,   5.64,   4.15,   4.25,   6.66,   4.86,   3.41
199804,   2.90,   2.14,   2.02,  -0.19,  -0.39,   1.53
199805,  -3.03,  -3.00,  -5.21,  -2.94,  -2.73,  -4.51
199806,  -3.70,  -1.94,  -3.28,   2.22,  -0.31,   1.17
199807,  -4.31,  -6.56,  -6.89,  -4.87,  -4.97,  -4.82
199808, -19.47, -17.16, -20.53, -12.93, -14.22, -20.23
199809,   2.68,   4.56,   5.47,   7.80,   5.03,   7.43
199810,   2.38,   2.23,   5.80,   3.84,   8.04,   9.99
199811,   9.09,   4.96,   3.63,   3.93,   4.49,   6.00
199812,   0.38,   0.99,   0.77,   4.86,   3.49,   7.52
199901,  10.98,   1.72,   2.69,   0.01,  -2.49,  -0.83
199902,  -4.54,  -5.12,  -4.91,  -3.88,  -3.24,  -4.36
199903,  -3.26,  -1.89,  -2.95,   0.91,   1.42,   3.38
199904,  10.25,   8.68,   8.29,  13.05,   8.28,   6.86
199905,   6.76,   4.53,   2.93,   2.23,   1.94,  -0.49
199906,   3.93,   4.24,   4.63,   5.21,   3.01,   3.70
199907,   2.61,   0.48,   1.16,  -0.34,  -1.84,  -2.64
199908,  -3.33,  -3.11,  -3.13,  -2.59,  -3.09,  -4.37
199909,  -1.98,  -3.28,  -2.97,  -1.71,  -3.76,  -3.00
199910,  -1.84,  -0.75,  -0.30,   0.75,   1.91,   5.28
199911,  12.13,   5.33,   3.40,   4.59,   1.05,   2.06
199912,  10.26,   4.45,   2.97,  10.37,   3.73,   5.13
200001,  12.75,   1.97,  -0.07,  -3.30,  -4.87,  -3.93
200002,  20.34,   7.51,   6.94,   3.35,  -0.77,   3.55
200003,  -0.34,   0.45,   1.68,   5.86,   9.92,   9.02
200004, -10.41,  -3.29,  -5.13,  -0.76,  -0.02,  -2.97
200005,  -6.90,  -2.75,  -4.56,  -2.81,   0.70,  -0.17
200006,   9.06,   4.08,   6.15,   2.41,  -2.12,   2.88
200007,  -1.95,   0.92,  -0.03,  -4.89,   1.65,  -0.12
200008,   6.18,   5.72,   6.67,  10.31,   7.58,   9.16
200009,  -3.76,  -0.37,  -2.58,  -4.23,   0.58,  -1.45
200010,  -7.33,  -2.11,  -3.67,   0.81,   0.92,  -0.80
200011, -13.75,  -4.98,  -7.72,  -5.04,  -2.27,  -9.52
200012,  -4.16,   3.03,   1.51,  10.55,   8.85,   7.24
200101,  30.57,  15.75,  25.92,  -0.19,  -0.71,   7.17
200102,  -3.98,  -1.92,  -8.85,   1.07,   0.05, -10.49
200103,  -5.05,  -2.52,  -7.39,  -3.01,  -2.15,  -8.38
200104,   4.51,   5.09,   9.21,   6.88,   5.48,  11.52
200105,   9.67,   6.10,   6.28,   3.66,   3.29,   0.46
200106,   1.43,   3.19,   2.76,   0.24,  -0.63,  -1.37
200107,  -1.55,  -0.19,  -3.85,   0.17,   1.85,  -3.26
200108,  -1.81,  -1.40,  -5.02,  -0.13,  -1.80,  -6.58
200109, -13.57,  -8.79, -15.35, -12.47,  -8.20, -13.22
200110,   6.89,   5.19,  11.74,   3.28,   1.67,   6.37
200111,   6.88,   5.70,   9.19,  10.02,   5.90,   9.67
200112,   6.19,   4.82,   7.91,   3.66,   5.08,   3.32
200201,   5.68,   2.13,  -1.97,   0.97,   0.37,  -1.81
200202,  -2.74,  -1.44,  -4.64,   1.31,   1.52,  -3.07
200203,   9.60,   7.40,   8.96,   6.39,   5.66,   6.51
200204,   2.13,   2.51,  -0.27,   0.02,  -0.26,  -4.18
200205,  -0.84,  -1.71,  -4.23,   0.03,  -0.56,  -2.78
200206,  -6.98,  -3.07,  -7.34,  -7.08,  -6.35,  -9.70
200207, -12.52, -10.83, -13.72, -10.90,  -8.72,  -9.12
200208,  -0.28,  -0.16,   0.76,   1.25,   1.19,   0.97
200209, -10.00,  -6.08,  -6.47, -10.54,  -8.95,  -9.25
200210,   3.61,   2.86,   5.32,   6.79,   4.34,   5.66
200211,  14.50,   9.57,  11.07,  11.82,   7.44,   6.28
200212,  -5.83,  -2.35,  -5.14,  -4.92,  -2.71,  -6.28
200301,   1.68,  -0.48,  -1.79,  -2.14,  -3.20,  -1.84
200302,  -2.65,  -2.37,  -3.12,  -3.10,  -2.72,  -1.25
200303,   1.10,   1.17,   1.90,  -1.24,   0.27,   2.06
200304,  10.86,   8.57,  10.56,   8.46,   8.44,   8.77
200305,  17.16,   8.73,  11.45,  10.58,   7.35,   8.70
200306,   8.21,   2.76,   4.49,   0.95,   0.84,   1.02
200307,   9.33,   6.01,   6.81,   1.77,   3.07,   3.31
200308,   6.93,   3.68,   4.99,   5.74,   3.90,   4.68
200309,   5.56,   0.56,   0.09,  -1.45,  -1.59,  -1.73
200310,  10.20,   7.50,   7.90,   9.72,   6.82,   7.35
200311,   5.18,   4.19,   3.42,   2.79,   2.09,   2.44
200312,   4.62,   3.23,   3.44,   4.67,   3.81,   1.72
200401,  12.80,   5.30,   3.72,   4.42,   1.68,   2.00
200402,  -0.06,   2.95,   1.35,   0.48,   2.17,   3.23
200403,   0.64,   0.98,   0.64,  -0.74,  -0.51,   0.36
200404,  -3.77,  -2.64,  -2.08,  -4.81,  -1.85,  -2.59
200405,  -0.52,   0.49,   0.12,   2.13,   1.94,   1.34
200406,   3.32,   2.74,   3.31,   3.35,   2.22,   2.04
200407,  -9.01,  -5.02,  -4.66,  -7.01,  -3.57,  -3.72
200408,  -2.78,  -1.22,  -0.08,  -2.44,   0.27,   0.28
200409,   4.41,   3.97,   4.55,   2.93,   2.79,   3.55
200410,   1.47,   1.80,   2.44,   3.44,   1.89,   1.19
200411,  10.67,   8.12,   8.36,   5.84,   5.27,   6.64
200412,   8.59,   4.05,   4.95,   4.06,   3.48,   4.37
200501,  -5.38,  -1.75,  -2.05,  -4.68,  -1.89,  -1.21
