This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Europe.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199708   ,1.22  ,-0.49   ,0.45  ,-2.34  ,-5.88  ,-5.72
199709   ,5.29   ,5.34   ,9.25   ,7.30   ,8.65  ,11.42
199710  ,-0.43  ,-0.20  ,-1.28  ,-4.88  ,-3.98  ,-5.45
199711  ,-2.03  ,-1.21  ,-1.44   ,2.29   ,1.62   ,0.44
199712  ,-1.31  ,-0.01   ,0.63   ,0.60   ,3.37   ,4.35
199801   ,1.32   ,2.57   ,3.21  ,-0.06   ,3.45   ,5.87
199802   ,5.14   ,6.06   ,8.32   ,8.11   ,7.96   ,7.85
199803   ,6.10   ,8.48  ,11.69   ,7.73   ,7.95   ,6.57
199804   ,4.52   ,3.99   ,4.69   ,5.22   ,2.22   ,2.06
199805   ,3.21   ,3.99   ,5.24   ,2.91   ,2.51   ,2.39
199806  ,-4.03  ,-3.27  ,-4.20  ,-2.37   ,0.52   ,2.30
199807  ,-2.38  ,-1.25   ,2.24  ,-1.43   ,2.15   ,6.50
199808 ,-10.71  ,-9.65 ,-11.46 ,-10.82 ,-11.17 ,-14.08
199809  ,-4.60  ,-3.96  ,-4.68   ,1.25  ,-2.92  ,-9.04
199810   ,2.33   ,1.95   ,2.91   ,6.12   ,8.41   ,6.46
199811   ,0.18   ,2.53   ,5.95   ,3.87   ,4.97   ,4.89
199812  ,-0.72   ,1.18   ,1.82   ,0.71   ,2.41   ,7.53
199901  ,-0.61  ,-2.25   ,4.56  ,-2.03  ,-2.35   ,5.14
199902   ,0.10  ,-0.84   ,1.47   ,1.29  ,-2.70  ,-3.60
199903   ,3.02   ,0.41  ,-2.62   ,5.74   ,0.94  ,-4.06
199904   ,8.08   ,2.01   ,2.92   ,8.77   ,3.47  ,-1.00
199905  ,-0.82  ,-0.60   ,3.74  ,-4.99  ,-4.54  ,-2.54
199906   ,1.76   ,1.62   ,4.04   ,2.67   ,1.28   ,2.37
199907   ,2.41   ,2.87  ,10.26   ,1.45   ,0.94   ,1.77
199908   ,1.63   ,2.14  ,13.04   ,2.10   ,1.78   ,0.16
199909  ,-0.98   ,1.30   ,2.78   ,0.73  ,-1.23   ,0.40
199910  ,-2.15  ,-1.44   ,3.88   ,0.09   ,2.67   ,4.95
199911  ,-3.00  ,-0.19   ,8.64  ,-3.41   ,2.11  ,10.70
199912   ,4.25   ,5.40   ,5.53   ,5.94   ,6.73  ,17.64
200001  ,-2.27  ,-1.01   ,1.33 ,-11.62  ,-8.73  ,-3.61
200002   ,3.45   ,0.51   ,8.15   ,0.27   ,3.65  ,12.57
200003   ,1.97   ,1.60  ,-7.51   ,6.67   ,5.88  ,-6.62
200004  ,-3.56  ,-4.51 ,-14.30  ,-1.75  ,-2.65  ,-9.03
200005   ,3.09   ,3.64  ,-0.44   ,5.65   ,2.26  ,-4.36
200006   ,1.11   ,1.36   ,1.93   ,1.75   ,1.96  ,-0.32
200007  ,-1.40  ,-0.94  ,-1.54  ,-0.83   ,0.77  ,-3.08
200008  ,-3.11  ,-1.19   ,3.50  ,-1.12  ,-0.99  ,-1.24
200009  ,-1.60  ,-1.57  ,-2.72  ,-1.95  ,-2.44  ,-8.61
200010  ,-7.28  ,-4.38  ,-9.38   ,3.43  ,-1.46  ,-4.11
200011  ,-3.20   ,0.19  ,-9.18  ,-4.41  ,-0.43  ,-8.81
200012   ,6.05   ,7.35   ,6.97   ,5.72   ,6.67   ,6.47
200101   ,3.72   ,2.29   ,1.60   ,6.21  ,-0.65  ,-4.50
200102  ,-7.12  ,-1.41  ,-3.28 ,-15.88  ,-6.11  ,-4.63
200103 ,-12.68  ,-7.35  ,-8.98 ,-11.29  ,-8.09  ,-7.13
200104   ,5.68   ,4.60   ,5.67  ,12.77   ,5.93   ,4.35
200105  ,-4.79  ,-1.53   ,0.41  ,-9.98  ,-2.14  ,-1.72
200106 ,-10.99  ,-1.46  ,-1.71  ,-8.48  ,-1.28   ,1.21
200107  ,-4.28   ,0.69  ,-0.85  ,-0.28   ,0.35  ,-0.88
200108  ,-2.58   ,1.88   ,3.14  ,-8.15   ,0.41   ,2.26
200109 ,-22.61 ,-11.22 ,-11.46 ,-16.07  ,-9.06  ,-7.44
200110   ,9.54   ,3.00   ,3.17   ,8.77   ,0.21   ,1.87
200111  ,12.79   ,4.20   ,2.30  ,10.74   ,0.81   ,1.87
200112  ,-0.94   ,1.53   ,1.72   ,0.48   ,2.41   ,3.30
200201  ,-4.31  ,-1.67   ,0.18  ,-8.56  ,-3.47  ,-1.23
200202  ,-3.70   ,1.60   ,3.59  ,-2.77   ,2.12   ,1.73
200203   ,5.36   ,4.44   ,4.47   ,7.55   ,4.74   ,3.32
200204   ,0.13   ,3.69   ,5.01  ,-5.73   ,1.79   ,1.61
200205  ,-0.30   ,3.51   ,3.79  ,-2.31   ,0.67   ,3.28
200206  ,-6.72   ,0.59   ,2.31  ,-6.10  ,-1.49   ,1.11
200207 ,-11.31  ,-7.03  ,-6.16 ,-12.61 ,-10.25  ,-8.51
200208  ,-3.06  ,-1.18   ,0.75  ,-0.37   ,0.97   ,0.34
200209 ,-19.26  ,-9.18  ,-5.65 ,-20.01 ,-11.19  ,-6.03
200210   ,5.34   ,1.65   ,3.09  ,14.15   ,7.17   ,4.35
200211  ,10.87   ,3.99   ,3.72  ,10.24   ,2.71  ,-0.25
200212  ,-5.60   ,2.07   ,5.01  ,-8.67  ,-1.73   ,4.06
200301  ,-2.27  ,-1.46   ,0.53  ,-2.84  ,-4.71  ,-0.87
200302  ,-7.20  ,-3.27  ,-1.03  ,-7.40  ,-1.62  ,-0.73
200303  ,-1.96  ,-0.51   ,0.39  ,-2.44  ,-0.98  ,-0.66
200304  ,21.20  ,11.71   ,7.42  ,19.59  ,12.16   ,5.54
200305  ,13.45   ,9.86   ,9.22   ,8.19   ,6.89   ,7.83
200306   ,5.75   ,2.99   ,1.78   ,2.72   ,1.29  ,-2.02
200307   ,6.20   ,1.85   ,1.97   ,3.97   ,1.27  ,-0.92
200308   ,4.98   ,1.89   ,2.45   ,1.21  ,-0.71  ,-0.97
200309   ,5.08   ,5.45   ,6.51   ,2.12   ,2.81   ,3.03
200310   ,4.18   ,4.98   ,8.27   ,3.35   ,7.03  ,10.45
200311   ,4.20   ,4.55   ,4.93   ,4.45   ,5.13   ,3.52
200312   ,5.00   ,6.27   ,5.91   ,8.15   ,7.18   ,6.09
200401   ,4.75   ,4.73   ,8.33   ,1.05   ,2.21   ,4.81
200402   ,3.31   ,4.39   ,4.55   ,3.13   ,3.07   ,2.90
200403  ,-2.00  ,-1.37  ,-4.14  ,-2.26  ,-3.56  ,-4.78
200404  ,-1.28  ,-1.21  ,-2.46   ,0.34  ,-2.01  ,-2.03
200405   ,0.48   ,1.24  ,-0.19   ,1.33   ,1.80   ,1.19
200406   ,1.61   ,2.62   ,3.55   ,1.42   ,2.07   ,3.56
200407  ,-3.83  ,-1.63  ,-3.20  ,-3.72  ,-2.44  ,-3.56
200408  ,-1.43   ,0.70   ,0.54   ,0.68  ,-0.01   ,1.32
200409   ,3.32   ,4.05   ,5.49   ,2.64   ,4.78   ,5.36
200410   ,4.04   ,4.06   ,4.79   ,4.27   ,4.20   ,3.61
200411   ,8.75   ,8.36   ,9.99   ,6.77   ,6.57   ,7.09
200412   ,4.01   ,5.00   ,6.08   ,3.75   ,5.45   ,3.53
200501   ,2.07   ,1.99   ,2.89  ,-2.12  ,-1.14  ,-0.99
200502   ,4.34   ,5.06   ,6.69   ,4.27   ,4.80   ,5.07
200503  ,-3.91  ,-2.16  ,-1.25  ,-1.43  ,-2.61  ,-3.49
200504  ,-3.41  ,-2.19  ,-1.55  ,-2.82  ,-1.84  ,-2.96
200505  ,-1.99  ,-1.42   ,0.27   ,0.33   ,0.23   ,1.20
200506   ,0.67   ,1.82   ,4.19   ,0.38   ,1.90   ,3.73
200507   ,3.81   ,3.88   ,5.95   ,4.26   ,3.65   ,4.51
200508   ,2.98   ,4.19   ,5.60   ,1.52   ,1.78   ,4.30
200509  ,-0.10   ,1.55   ,3.14   ,0.89   ,1.93   ,3.80
200510  ,-3.48  ,-3.06  ,-4.36  ,-1.98  ,-3.23  ,-4.64
200511   ,0.43   ,1.48   ,1.80   ,0.55   ,2.45   ,1.99
200512   ,3.58   ,3.87   ,6.01   ,3.97   ,4.14   ,4.15
200601   ,7.79   ,7.66  ,10.68   ,3.86   ,6.79   ,9.78
200602   ,1.83   ,2.60   ,4.47   ,1.69   ,0.21   ,0.58
200603   ,3.89   ,4.72   ,6.71   ,4.00   ,3.94   ,5.66
200604   ,5.31   ,6.22   ,9.11   ,4.69   ,5.16   ,7.12
200605  ,-2.68  ,-3.49  ,-5.35  ,-1.45  ,-3.66  ,-4.92
200606  ,-1.15  ,-0.53  ,-2.30   ,0.72   ,0.26  ,-0.61
200607  ,-0.67   ,0.39  ,-0.10   ,1.33   ,2.04   ,0.97
200608   ,3.69   ,2.60   ,2.75   ,1.92   ,4.18   ,2.49
200609   ,0.51   ,1.49   ,1.29   ,0.77   ,0.91   ,2.28
200610   ,3.39   ,4.42   ,5.23   ,4.56   ,3.90   ,4.18
200611   ,5.43   ,6.11   ,7.79   ,3.64   ,3.72   ,4.82
200612   ,3.38   ,4.86   ,5.51   ,2.52   ,3.70   ,6.12
200701   ,2.25   ,3.15   ,3.77   ,0.18   ,1.71   ,0.59
200702   ,0.45   ,2.32   ,1.58  ,-0.46  ,-0.43   ,0.36
200703   ,3.19   ,4.49   ,5.56   ,3.49   ,4.05   ,5.16
200704   ,4.58   ,6.09   ,7.13   ,7.01   ,5.67   ,5.39
200705   ,0.08   ,2.28   ,2.00   ,2.33   ,1.30   ,3.03
200706   ,0.25  ,-0.06   ,0.04   ,0.94  ,-0.51   ,0.37
200707  ,-0.84   ,0.31   ,0.35  ,-2.22  ,-2.72  ,-0.20
200708  ,-4.22  ,-4.02  ,-4.25  ,-1.45  ,-1.12  ,-1.70
200709   ,0.41   ,1.05   ,2.85   ,3.25   ,5.98   ,8.27
200710   ,2.98   ,4.17   ,6.48   ,2.63   ,4.61   ,7.07
200711  ,-9.14  ,-7.31  ,-7.27  ,-4.96  ,-2.34  ,-3.05
200712  ,-3.71  ,-2.64  ,-2.04  ,-4.31  ,-0.58  ,-1.49
200801  ,-9.68  ,-8.83  ,-9.65 ,-10.15 ,-10.26  ,-8.98
200802   ,4.22   ,4.94   ,4.53  ,-0.41   ,2.14   ,2.79
200803  ,-1.21   ,0.55   ,1.07   ,1.35   ,1.01  ,-0.54
200804   ,1.92   ,1.76   ,2.60   ,5.26   ,4.57   ,5.12
200805  ,-0.37   ,1.83   ,2.72  ,-3.43   ,1.69   ,2.68
200806 ,-12.38  ,-5.67  ,-3.15 ,-15.14  ,-8.66  ,-5.05
200807  ,-5.24  ,-4.19  ,-5.87  ,-1.56  ,-2.53  ,-5.20
200808  ,-1.98  ,-4.77  ,-6.51  ,-1.09  ,-4.08  ,-6.40
200809 ,-19.68 ,-17.08 ,-15.67 ,-18.34 ,-13.03 ,-14.70
200810 ,-30.29 ,-26.95 ,-23.13 ,-29.36 ,-21.04 ,-16.77
200811 ,-11.66  ,-9.03  ,-6.33  ,-8.12  ,-5.26  ,-8.01
200812   ,5.05   ,6.84   ,6.91   ,7.88   ,9.01   ,4.31
200901  ,-7.32  ,-6.53  ,-6.64 ,-15.57 ,-11.55  ,-9.44
200902  ,-9.99  ,-6.00  ,-4.45 ,-12.86 ,-10.50  ,-9.40
200903  ,10.19   ,4.16   ,2.44  ,16.76   ,5.63   ,4.44
200904  ,31.41  ,15.25   ,7.48  ,32.09  ,13.17   ,4.11
200905  ,19.08  ,13.96   ,9.69  ,15.76  ,12.67   ,9.72
200906  ,-1.19  ,-0.24   ,0.06  ,-2.87  ,-3.21   ,0.88
200907   ,8.14   ,5.87   ,7.88  ,12.62  ,10.40   ,9.38
200908  ,12.35   ,7.29   ,4.55  ,10.76   ,5.00  ,-0.09
200909   ,8.63   ,7.30   ,5.29   ,6.77   ,5.07   ,3.98
200910  ,-2.63   ,0.17   ,0.07  ,-4.96  ,-1.06  ,-0.34
200911  ,-0.57   ,0.65   ,2.40   ,2.38   ,4.40   ,3.42
200912  ,-1.99  ,-0.48  ,-0.45   ,1.49   ,1.40   ,0.80
201001  ,-2.45  ,-1.03  ,-0.36  ,-5.96  ,-5.10  ,-6.98
201002  ,-3.84  ,-2.74  ,-3.35  ,-2.55  ,-1.47  ,-2.37
201003   ,3.80   ,6.18   ,7.86   ,4.61   ,6.46  ,10.65
201004  ,-1.40   ,1.00   ,2.06  ,-2.73  ,-2.01  ,-2.07
201005 ,-13.47 ,-12.85 ,-12.02 ,-13.55 ,-11.16 ,-12.39
201006  ,-1.86  ,-0.83  ,-1.24  ,-3.05   ,0.01  ,-0.34
201007  ,10.63  ,10.26  ,12.19  ,16.79   ,9.15  ,11.86
201008  ,-6.25  ,-3.72  ,-2.78  ,-6.56  ,-3.09  ,-3.01
201009  ,10.13  ,12.05  ,14.92   ,9.67  ,11.60  ,14.97
201010   ,5.05   ,5.27   ,5.62   ,5.31   ,5.07   ,4.83
201011 ,-10.32  ,-6.12  ,-3.58 ,-12.58  ,-6.73  ,-3.68
201012   ,9.86  ,11.29  ,12.23   ,8.53   ,8.88   ,9.11
201101   ,4.89   ,3.62   ,2.94   ,8.82   ,1.78  ,-0.35
201102   ,2.41   ,2.38   ,1.76   ,3.01   ,3.17   ,3.30
201103   ,0.87   ,1.55   ,1.95  ,-2.04   ,0.35   ,0.89
201104   ,5.47   ,7.47   ,8.72   ,7.71   ,7.88   ,9.33
201105  ,-4.35  ,-2.92  ,-2.03  ,-2.36  ,-3.32  ,-3.59
201106  ,-4.30  ,-3.00  ,-3.06  ,-3.70  ,-1.22  ,-0.32
201107  ,-4.33  ,-2.41  ,-2.69  ,-3.80  ,-3.23  ,-3.72
201108  ,-9.61  ,-7.40  ,-9.85 ,-11.38  ,-8.58 ,-12.13
201109 ,-14.91 ,-12.15 ,-12.96 ,-10.37 ,-10.42 ,-15.20
201110   ,7.34   ,9.33   ,8.65  ,12.87  ,11.36  ,11.92
201111 ,-10.56  ,-7.25  ,-5.33  ,-8.79  ,-3.81  ,-1.91
201112  ,-3.84  ,-3.31  ,-2.35  ,-4.08  ,-2.42   ,0.14
201201  ,12.78   ,7.24   ,6.28  ,12.43   ,4.82   ,1.69
201202   ,7.62   ,6.75   ,8.07   ,9.28   ,6.32   ,5.21
201203  ,-1.13   ,1.44   ,1.52  ,-3.34   ,0.44   ,1.01
201204  ,-4.76  ,-0.88   ,1.37  ,-6.86  ,-2.45   ,0.25
201205 ,-16.29 ,-10.46  ,-9.59 ,-16.89 ,-12.48  ,-8.85
201206   ,5.41   ,3.57   ,2.74  ,11.33   ,6.55   ,6.11
201207  ,-2.41  ,-0.82   ,1.46  ,-2.90   ,2.20   ,2.17
201208   ,6.39   ,3.92   ,3.89   ,7.77   ,3.79   ,3.23
201209   ,5.78   ,4.27   ,5.02   ,4.05   ,3.08   ,2.86
201210   ,0.49   ,1.48   ,2.53   ,3.06   ,1.13   ,2.03
201211  ,-1.08   ,1.36   ,1.10   ,1.52   ,2.58   ,3.56
201212   ,6.46   ,5.12   ,5.09   ,3.76   ,2.93   ,3.14
201301   ,8.12   ,6.94   ,6.84   ,6.07   ,6.12   ,6.16
201302  ,-3.43   ,0.16   ,0.48  ,-5.51  ,-1.52  ,-0.82
201303  ,-3.63  ,-0.94  ,-0.68  ,-1.68  ,-0.25   ,0.59
201304   ,1.73   ,3.43   ,4.76   ,5.14   ,3.96   ,3.84
201305   ,2.43   ,1.76   ,2.47   ,0.26   ,0.03   ,1.72
201306  ,-3.86  ,-2.30  ,-2.38  ,-5.42  ,-4.73  ,-4.63
201307   ,4.52   ,6.04   ,8.62   ,6.80   ,6.94   ,9.75
201308   ,2.95   ,1.55   ,0.84   ,0.58  ,-1.99  ,-1.66
201309   ,6.20   ,7.13   ,9.74   ,6.60   ,7.14   ,7.95
201310   ,2.64   ,5.72   ,5.82   ,4.54   ,4.10   ,5.42
201311   ,0.71   ,1.61   ,3.43   ,0.37   ,1.30   ,2.87
201312   ,1.91   ,3.08   ,3.62   ,1.57   ,2.54   ,3.15
201401  ,-1.12   ,1.04   ,1.19  ,-4.06  ,-4.05  ,-1.16
201402   ,6.28   ,7.56   ,8.92   ,6.21   ,7.44   ,8.57
201403  ,-0.28   ,0.47   ,0.26   ,0.09   ,0.07  ,-2.59
201404   ,0.96   ,1.07  ,-1.52   ,3.41   ,1.80  ,-0.92
201405  ,-0.08   ,0.03   ,0.17   ,1.22   ,0.92   ,0.25
201406   ,0.13  ,-0.16   ,0.18  ,-0.72   ,0.40  ,-0.43
201407  ,-4.84  ,-3.72  ,-5.05  ,-3.45  ,-4.05  ,-4.59
201408  ,-2.22   ,0.06  ,-0.81   ,0.35   ,0.07  ,-0.40
201409  ,-7.24  ,-5.66  ,-4.69  ,-5.44  ,-2.70  ,-2.93
201410  ,-6.11  ,-3.36  ,-2.96  ,-1.92  ,-2.54  ,-3.22
201411   ,0.68   ,1.11   ,1.07   ,3.40   ,2.36   ,1.62
201412  ,-3.85  ,-1.90  ,-0.17  ,-4.37  ,-3.98  ,-3.78
201501  ,-3.01  ,-1.46  ,-0.63  ,-3.01   ,0.53   ,1.01
201502   ,9.14   ,6.42   ,6.53   ,9.18   ,5.98   ,4.29
201503  ,-4.06  ,-2.45  ,-0.80  ,-2.50  ,-2.14  ,-2.42
201504   ,7.27   ,6.58   ,6.51   ,6.20   ,4.72   ,2.81
201505  ,-0.78   ,0.55   ,2.91  ,-2.95   ,0.32   ,1.03
201506  ,-1.81  ,-0.47  ,-0.58  ,-3.47  ,-2.99  ,-2.54
201507  ,-0.24   ,2.43   ,3.55   ,0.52   ,3.00   ,3.79
201508  ,-4.71  ,-2.08  ,-1.88  ,-7.52  ,-5.80  ,-6.02
201509  ,-5.86  ,-3.05  ,-1.78  ,-7.51  ,-2.87  ,-2.94



  Average Equal Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011  ,-3.62  ,-2.68  ,-2.07  ,-2.31  ,-0.44  ,-1.43
199012  ,-2.24  ,-0.60  ,-0.27   ,0.14  ,-0.32  ,-0.86
199101  ,-1.86  ,-2.56  ,-1.70   ,5.30   ,0.26  ,-0.26
199102  ,14.28   ,6.37   ,5.45  ,14.20   ,8.09   ,4.90
199103  ,-0.51  ,-3.86  ,-4.10  ,-5.06  ,-6.83  ,-6.27
199104  ,-1.65  ,-0.49   ,1.49  ,-1.69  ,-1.06  ,-0.72
199105  ,-4.25  ,-1.94  ,-0.80   ,1.46   ,0.89  ,-0.38
199106  ,-8.26  ,-5.72  ,-5.88  ,-6.45  ,-6.86  ,-5.96
199107   ,1.79   ,3.21   ,5.28   ,2.01   ,4.47   ,7.49
199108   ,0.17   ,0.35   ,3.30   ,0.92   ,1.16   ,2.56
199109   ,6.58   ,6.37  ,10.55   ,1.39   ,3.09   ,5.08
199110  ,-4.02  ,-2.67  ,-0.07  ,-4.11  ,-3.02  ,-1.56
199111  ,-1.10  ,-0.58   ,0.52  ,-2.81  ,-2.40  ,-1.96
199112   ,2.47   ,3.97   ,3.26   ,3.91   ,5.32   ,5.57
199201  ,-2.28  ,-1.52  ,-1.51   ,0.35   ,1.14   ,2.71
199202  ,-1.22   ,0.22   ,0.28  ,-0.95  ,-0.17   ,0.95
199203  ,-4.75  ,-2.11  ,-2.36  ,-2.47  ,-2.91  ,-2.61
199204   ,5.62   ,3.28   ,7.24   ,3.81   ,4.10   ,6.00
199205   ,6.56   ,6.08   ,8.02   ,4.48   ,5.09   ,4.59
199206  ,-1.81   ,1.86   ,1.54  ,-3.51   ,0.24  ,-0.50
199207  ,-6.24  ,-4.19  ,-5.30  ,-7.77  ,-3.72  ,-4.64
199208  ,-2.66  ,-0.26  ,-0.24  ,-3.55  ,-1.12   ,1.23
199209  ,-9.01  ,-5.43  ,-6.37  ,-8.56  ,-3.27  ,-1.74
199210  ,-7.82 ,-10.78 ,-10.62  ,-1.79  ,-8.03  ,-8.93
199211  ,-1.15  ,-3.69  ,-1.30  ,-0.29  ,-1.00  ,-1.67
199212   ,1.11   ,0.70   ,2.48  ,-1.08   ,1.69   ,2.06
